PMID,col1,col2,topic,period
16779619,5.81837,-29.97328,4,2
16780011,-11.9702015,-5.0442405,0,2
16782732,15.352559,-48.43606,3,2
16783049,-40.582874,6.8503075,2,2
16783857,8.101455,-30.328896,9,2
16784046,5.4219465,-5.4934063,0,2
16784554,23.192526,-39.335266,4,2
16785268,-2.0764313,18.643116,9,2
16785271,-29.616722,-11.809724,5,2
16786229,51.753376,-7.669149,0,2
16786912,21.953873,-39.877678,4,2
16786914,-4.4015455,-7.1263137,5,2
16786958,12.957342,-19.486012,0,2
16787304,-31.729961,8.913701,2,2
16789674,-61.31113,8.862834,0,2
16789989,-12.113491,-31.496307,4,2
16790848,-38.834805,-9.772341,0,2
16795981,8.0095215,-56.340973,3,2
16797910,-24.155344,36.897755,1,2
16798621,-29.072636,15.382765,2,2
16800749,11.042447,-36.212223,6,2
16802678,-13.0869875,0.38442752,8,2
16803634,-8.975106,-15.50658,5,2
16804098,1.757631,8.346035,9,2
16804749,49.11014,26.33179,2,2
16807624,8.31256,32.500664,7,2
16810112,5.3342867,21.462482,4,2
16814823,-16.992218,-26.521395,8,2
16822875,27.93449,-14.247437,0,2
16826947,47.80132,-7.7522483,0,2
16827044,26.467424,-6.321046,0,2
16828293,43.567116,-28.792097,5,2
16828939,35.919167,-21.71725,0,2
16829216,9.722784,3.2774174,9,2
16834525,27.422005,-11.801451,0,2
16835939,25.330717,-26.62331,0,2
16839353,41.599842,2.013073,6,2
16844204,58.829105,-2.450967,0,2
16847404,-21.614893,15.535793,2,2
16847481,5.384309,-20.168123,0,2
16849930,-13.222813,-15.359764,8,2
16850522,-46.98558,-21.688398,8,2
16854752,50.24978,22.474117,0,2
16855073,2.3844311,0.7471574,5,2
16857630,-22.811129,22.440533,2,2
16859198,5.1569824,2.734595,0,2
16859203,-8.508096,1.0968008,8,2
16860172,10.273374,60.716667,7,2
16862528,45.47064,-36.29038,7,2
16863041,2.9655726,-22.135145,0,2
16863042,-27.96261,-27.805918,0,2
16863456,-18.18545,8.697107,2,2
16863496,-4.4444613,14.6170635,4,2
16866998,14.391764,-22.089363,0,2
16871467,-12.991868,-2.956286,5,2
16872006,31.95083,-24.220997,7,2
16872120,-10.632987,-47.334454,5,2
16872265,-8.899543,-13.10562,2,2
16873382,48.583572,-24.065992,5,2
16874847,52.455578,1.1305473,0,2
16875290,-13.804488,-52.78529,5,2
16876902,10.241811,-55.266403,3,2
16878850,4.769463,-1.7638505,4,2
16878851,4.102813,-2.741673,4,2
16878857,-5.835104,-9.092993,0,2
16880721,-1.9656802,-13.56972,0,2
16881497,-14.048279,16.97435,0,2
16882001,4.3989816,-5.617031,0,2
16884316,22.467838,16.747631,9,2
16884317,3.6786091,38.091698,7,2
16885247,55.302948,0.11863446,0,2
16885646,1.5991945,-52.973415,3,2
16885715,-7.1000156,47.41605,1,2
16885716,-15.124032,51.797535,1,2
16885717,-22.838062,31.958504,1,2
16885718,-24.342894,21.158482,1,2
16885719,-17.36651,34.318073,1,2
16885720,-30.901333,37.390263,1,2
16885721,1.7410464,11.988343,9,2
16885726,-30.71561,25.126598,1,2
16889559,16.100899,-27.235165,7,2
16891522,-7.3478723,30.490759,6,2
16891821,-0.51642966,-30.86895,2,2
16892900,39.289394,34.066036,0,2
16893333,52.592518,-8.732508,0,2
16896960,-1.2922374,-14.053057,8,2
16897351,49.151955,23.954762,8,2
16897972,-7.887628,-11.788422,0,2
16905220,-26.666674,4.077723,8,2
16905788,-29.52622,16.691174,2,2
16905959,61.137726,-3.6335065,0,2
16906241,31.097641,-22.137094,7,2
16910346,7.2581987,-27.289177,4,2
16911495,8.882504,61.067707,7,2
16912591,15.668075,2.9024858,4,2
16916987,56.54238,-0.7422381,0,2
16918591,11.444293,-44.616085,4,2
16919139,-12.057013,-8.358817,0,2
16920318,-25.705492,40.31762,1,2
16925065,58.60264,5.501171,6,2
16925702,-0.89427465,-15.01999,0,2
16927032,11.700491,-24.354904,8,2
16927905,-3.098536,-14.797126,4,2
16930117,10.805936,4.579029,9,2
16932032,19.821152,-8.376207,4,2
16932035,19.770535,-8.456799,0,2
16932346,-9.464487,-3.5223694,3,2
16933201,-42.3153,-32.515648,8,2
16933586,1.2764008,-18.98697,0,2
16934427,-25.563625,40.366695,1,2
16938734,-12.879206,3.39679,3,2
16938875,43.787086,-21.010832,5,2
16939042,-22.653793,-39.561897,7,2
16940819,-28.238895,13.779897,2,2
16941647,18.391575,7.034546,3,2
16941809,5.3881226,0.20964812,0,2
16942618,18.652514,-13.525515,4,2
16943176,0.17205346,-33.742634,8,2
16944256,21.690098,25.51236,9,2
16944962,-7.924502,-31.63515,0,2
16944964,-31.50895,-21.643896,0,2
16944965,4.1952806,3.7645469,0,2
16945056,18.590769,-7.9202676,4,2
16945177,22.770037,33.17452,7,2
16952487,20.171745,3.4106603,1,2
16956741,-63.4617,7.958626,1,2
16956864,-38.503174,-46.49935,0,2
16957915,-31.216051,33.807484,1,2
16958775,26.66539,-4.118052,0,2
16958822,21.1027,22.899794,9,2
16959140,-16.933851,-8.98883,1,2
16959463,-28.013554,31.87974,1,2
16960256,18.545376,-20.963284,0,2
16961577,-4.541696,26.858456,1,2
16963793,-54.18349,7.2048516,8,2
16963795,-12.571261,-0.6090266,8,2
16964364,9.982828,-22.848293,0,2
16964828,-29.097042,13.647715,2,2
16970510,-22.789238,22.986294,2,2
16970513,24.722595,-36.688618,0,2
16972021,-3.933112,4.959486,7,2
16974192,2.1734772,-41.572155,8,2
16977359,-12.479889,-8.132924,6,2
16979865,6.2938113,63.905003,1,2
16979995,7.2904787,61.291035,7,2
16979996,23.834389,5.8407807,7,2
16980022,19.14191,46.32784,7,2
16981874,-60.19047,21.582994,5,2
16981875,-60.307327,21.292027,5,2
16989121,4.275586,15.427151,9,2
16989289,-45.345707,-16.05933,1,2
16990771,-53.02155,-10.2126465,0,2
16995332,-22.935547,8.497849,5,2
16996639,-5.325018,-4.469527,6,2
16997640,-28.540163,35.314392,1,2
16998117,61.37907,-4.4945755,5,2
16998264,24.867373,39.639996,7,2
16998527,26.040699,48.727985,7,2
16998571,8.103956,-17.073862,0,2
16999450,-32.88027,-12.73955,5,2
16999655,55.56543,0.088545,0,2
17000904,-9.122786,-3.8302436,3,2
17000941,27.356422,-11.518961,0,2
17003255,-12.717905,-12.806935,3,2
17005258,-5.7155957,-54.039734,2,2
17006960,3.5492191,-5.1758804,0,2
17011064,-7.958911,-3.8861709,6,2
17011780,-3.370954,-51.64245,0,2
17017400,-37.490387,21.4981,5,2
17017674,8.346816,-43.302692,4,2
17017894,-42.10132,-30.153378,8,2
17018856,-22.76258,-25.945097,2,2
17022881,27.881544,41.343536,7,2
17024293,-2.034559,9.84766,0,2
17024924,-15.038063,-50.502373,8,2
17026974,-40.839302,19.672878,5,2
17030030,-13.329387,-18.357458,3,2
17032133,58.814655,5.561401,6,2
17037226,16.880793,-8.571201,4,2
17037697,-7.168872,-1.5692071,3,2
17038870,-22.936392,8.497729,5,2
17038871,-22.940205,8.499006,5,2
17038873,-42.001923,16.322308,1,2
17038875,-0.7820189,38.44815,9,2
17038876,10.813732,60.28882,7,2
17038877,2.5938115,62.088974,1,2
17038878,23.574232,41.013103,7,2
17038879,23.400229,41.817646,7,2
17038880,-35.770756,15.52335,2,2
17038881,-6.94282,20.444525,9,2
17038885,-44.97789,41.23475,2,2
17038886,19.856783,25.473305,9,2
17038889,-7.3850565,14.381019,1,2
17042673,20.721106,-20.762117,0,2
17044438,20.466742,-29.782986,8,2
17044439,24.384537,-23.092882,3,2
17044449,14.361985,36.80407,7,2
17044476,24.678675,40.70458,7,2
17044823,-34.2024,-7.5114856,0,2
17044826,-34.09978,-11.7101755,5,2
17045935,24.49971,41.223694,7,2
17046261,-0.070279606,-10.178754,3,2
17046338,-26.588352,35.76359,1,2
17048972,-32.79474,-4.3281593,5,2
17048975,0.08207508,27.35388,9,2
17050764,44.48751,27.122751,0,2
17050797,-4.02312,-9.847831,5,2
17052097,6.4037766,-38.399773,0,2
17052140,50.971306,25.425117,2,2
17052499,47.28934,28.446259,8,2
17056206,46.173607,25.802586,8,2
17060847,8.558072,60.431023,7,2
17061696,23.142448,7.4671493,9,2
17063613,9.822159,-17.44651,0,2
17064329,-12.495697,-15.454823,2,2
17064810,-25.45647,-33.753784,2,2
17065102,-14.639,40.503044,1,2
17065622,15.822113,19.130615,9,2
17066239,33.42959,26.181425,9,2
17069159,8.893636,-42.660892,4,2
17071051,-53.96951,7.8978243,8,2
17071495,-1.6251531,-4.3547845,3,2
17073146,-16.086203,-18.34582,9,2
17073675,-9.038401,44.40554,2,2
17073890,39.000782,40.57946,0,2
17077526,22.463688,-4.968291,4,2
17077784,-9.69889,-2.221593,0,2
17078764,5.22088,5.0523815,7,2
17080209,46.75791,-18.975092,5,2
17080214,-9.106506,33.661537,1,2
17081623,-26.493464,54.72567,3,2
17082512,18.557823,-12.266353,4,2
17084681,-7.0631404,46.97223,1,2
17085019,16.631851,5.715886,9,2
17087676,-0.11486705,-18.297758,8,2
17088399,26.7997,12.073288,6,2
17089108,-45.77823,-24.799623,8,2
17094777,8.012865,61.346794,7,2
17095947,17.37317,4.8133554,9,2
17096123,0.5748495,-16.587559,3,2
17096757,13.630129,50.72591,7,2
17096858,9.867308,-8.601733,0,2
17097417,31.76032,-24.554272,7,2
17098634,17.272285,-29.909138,8,2
17099560,-38.227654,-44.981747,5,2
17099601,-23.79937,-12.076967,8,2
17100075,22.918036,-33.980553,4,2
17101460,-22.747326,23.519085,2,2
17102540,13.117079,61.868973,7,2
17102548,6.6985617,0.26089802,0,2
17106010,31.584833,25.320133,9,2
17109727,51.64371,21.496998,8,2
17112877,17.372553,42.589294,7,2
17115421,-4.420347,42.784523,1,2
17116020,-7.1794357,12.790905,5,2
17118308,13.04881,-39.13239,0,2
17119933,-25.637966,32.17917,1,2
17119945,-6.6160774,-35.305016,0,2
17121171,-15.915987,-4.9930754,8,2
17123668,3.3610988,-6.8756285,0,2
17124055,-0.24763009,-5.534612,3,2
17124063,-53.45188,-10.076494,3,2
17124070,-24.409103,-24.458776,2,2
17127479,31.803682,-26.230259,7,2
17128898,3.3589687,-7.4430895,0,2
17129552,7.926187,-56.30379,3,2
17129810,20.485102,-50.25138,3,2
17129938,49.20468,22.28549,0,2
17130775,23.015966,43.271084,7,2
17131276,47.943947,23.399254,0,2
17133208,50.458332,27.36273,0,2
17137434,-19.965864,-40.11388,0,2
17138806,-0.114297315,15.070907,9,2
17139369,12.147632,17.170128,9,2
17144102,8.304194,60.394073,7,2
17146606,34.374454,-20.79148,7,2
17151710,25.81081,-41.53316,3,2
17154129,-30.03086,36.79118,1,2
17156594,25.53741,-8.579414,0,2
17161249,45.8745,19.434212,8,2
17161355,9.981851,35.27656,7,2
17164006,7.026458,-40.041786,0,2
17164688,19.41951,26.481485,9,2
17164689,-34.975822,35.94947,5,2
17164691,-51.954987,0.53010476,1,2
17164696,12.788645,22.796198,9,2
17167971,-54.97864,-10.990121,3,2
17168768,-17.424006,10.716922,5,2
17171590,47.817642,-7.6567936,0,2
17172390,-33.240612,-0.98490334,4,2
17172476,27.929863,-14.256492,0,2
17177169,-24.88915,32.95221,1,2
17179819,-9.443121,-23.274307,5,2
17179829,33.810745,-16.993114,5,2
17181373,-30.89919,14.151277,2,2
17183438,-8.794291,27.995605,8,2
17184953,-1.6607032,52.624874,1,2
17186393,53.659744,-0.9704817,0,2
17188937,5.619293,-7.065299,0,2
17193947,-12.190336,10.232721,3,2
17195382,2.4421077,-6.581323,0,2
17197006,-16.015036,18.45971,2,2
17198036,-2.449585,-7.2186637,0,2
17200371,-19.26493,-20.894442,2,2
17200634,-4.3764224,-19.286379,0,2
17203397,-14.677581,-19.904078,2,2
17205880,-33.9976,-32.67339,0,2
17210503,-0.31258622,-21.763365,0,2
17215467,-5.2881455,-19.409807,5,2
17218100,7.591629,-46.093155,4,2
17219727,16.13358,-27.799631,0,2
17221327,39.099857,-16.981447,0,2
17221328,52.200657,-8.333068,0,2
17223374,-6.655926,5.248355,7,2
17224045,-38.435947,-45.90616,9,2
17224366,50.43543,22.177145,8,2
17227201,-2.3041704,-24.21929,0,2
17228196,-15.74293,7.8179955,2,2
17228855,-41.8971,-12.740493,1,2
17238947,2.2182236,-6.524452,0,2
17239291,-10.241852,-11.203505,2,2
17241838,12.468595,-3.0311093,0,2
17243662,27.106407,19.62543,3,2
17245482,64.33029,-0.08345512,5,2
17245484,-5.727873,-18.227545,7,2
17253477,-29.378954,-6.5039496,0,2
17253884,-46.01082,16.498291,2,2
17256450,-49.023067,19.147575,5,2
17257450,8.940612,59.905746,7,2
17258118,32.413074,-24.752592,7,2
17259295,56.714146,-10.985632,0,2
17261244,-22.276758,16.508524,2,2
17263055,-9.455337,-13.629401,0,2
17264824,-6.7854433,58.731293,1,2
17264962,64.04197,1.4351566,0,2
17268142,11.438918,-29.84317,0,2
17269263,20.00799,-29.33195,8,2
17273012,4.923565,-49.90226,4,2
17273084,7.499182,-48.962097,0,2
17273907,21.955639,-16.538586,0,2
17274590,-18.571674,-35.131413,2,2
17274788,-7.4196606,-35.35582,0,2
17275485,17.381876,42.684532,7,2
17276514,-23.803753,-12.304681,8,2
17279218,-19.076168,-51.437054,0,2
17284237,-24.028841,-11.34164,8,2
17284506,11.5639715,-4.58938,0,2
17285824,4.548403,-6.872898,0,2
17286786,54.785786,-7.3518696,0,2
17287627,45.150963,-12.841691,6,2
17288498,37.23921,44.496998,1,2
17288508,-13.719945,-26.030355,2,2
17288654,6.311491,-7.2719717,0,2
17289534,33.87209,-10.330866,5,2
17289535,31.839035,-8.339626,6,2
17289537,16.178202,-30.182596,8,2
17293388,31.612333,26.02856,0,2
17298195,-9.553273,33.512596,1,2
17301566,-33.050667,5.3664865,3,2
17304143,8.609352,-56.068913,3,2
17304146,-0.24564706,13.027852,9,2
17304148,-41.494198,-6.479156,8,2
17304151,-21.803207,1.5828639,5,2
17304152,7.321516,15.65654,1,2
17304154,24.924353,30.794193,3,2
17304157,-37.156097,13.78698,1,2
17304158,-51.182243,18.285042,2,2
17304159,-34.44228,-37.788544,5,2
17304160,8.708016,60.196327,7,2
17306184,1.5483289,0.090876676,0,2
17306191,1.2984259,1.247646,9,2
17309417,50.316868,0.554979,0,2
17309857,-3.966135,13.584321,9,2
17312412,24.943316,-37.85747,4,2
17313197,2.2592118,-7.1308794,0,2
17315493,-39.868225,23.715189,5,2
17316150,27.516262,-37.20203,4,2
17316157,-1.0210329,-8.385392,4,2
17316159,38.103558,44.394123,0,2
17316592,-32.53709,24.054121,8,2
17320942,47.873756,21.956854,8,2
17322161,52.384563,1.8587219,5,2
17322164,14.103476,-33.65521,0,2
17322165,44.51328,-20.163076,5,2
17323792,-38.50239,20.283632,5,2
17324260,27.88646,-3.164904,0,2
17324970,19.973734,29.832169,3,2
17328580,-32.77032,-12.790639,5,2
17328659,-26.284458,16.412706,2,2
17328717,42.756317,-26.112396,5,2
17330787,-29.662663,8.110013,2,2
17332075,-48.801384,18.45391,5,2
17333576,-45.5568,26.397942,1,2
17333637,10.783679,-35.855576,0,2
17333838,-10.150148,-26.188782,3,2
17334508,58.938713,-5.7657323,0,2
17336714,-11.820335,-38.14799,2,2
17336864,-7.604793,-47.394382,0,2
17337352,0.060392518,-3.022731,9,2
17339180,-52.026756,-10.568607,3,2
17339279,18.564787,15.767309,9,2
17343426,0.42544818,-6.942275,0,2
17344255,-15.563351,-52.949524,8,2
17344611,42.337696,-16.700243,8,2
17344788,-7.019572,-4.3466654,7,2
17347655,-8.373312,-6.389583,2,2
17350337,-7.0899487,-7.919384,5,2
17353334,-7.8432884,-6.3855634,8,2
17353969,9.057495,21.784002,9,2
17355104,-5.8966794,-4.7222314,9,2
17356043,-17.13466,4.512833,5,2
17356357,25.506699,-22.672678,0,2
17370066,-25.400803,-13.424959,1,2
17370647,-12.978158,-2.9830573,2,2
17371346,16.010454,35.853523,7,2
17373177,4.8685293,46.64464,7,2
17374038,-2.9175415,3.235945,8,2
17374151,-4.2473197,12.950963,2,2
17375236,-8.591537,-31.128704,0,2
17375979,-33.17909,-3.182303,5,2
17381669,4.447337,-31.166645,0,2
17385808,-18.90217,44.96183,1,2
17387236,39.21738,-21.945406,5,2
17389285,49.7947,21.777472,0,2
17389462,-16.520857,23.194052,5,2
17390126,-27.495138,34.94902,1,2
17391088,7.014474,-24.998793,0,2
17391292,17.948824,46.98669,7,2
17392719,-4.2214484,-0.68508744,5,2
17393125,-26.008022,-17.645056,5,2
17393167,-4.2433453,36.848793,9,2
17393774,-24.478659,34.42544,1,2
17394539,26.84349,11.977818,6,2
17403195,-25.27369,1.4431173,8,2
17403469,-4.1114244,47.693684,4,2
17408305,-24.314236,2.441485,8,2
17408312,-1.0656804,-23.531513,0,2
17410471,-17.251364,4.349422,5,2
17411010,5.5504627,-16.079052,1,2
17413676,51.861073,-11.573677,0,2
17413768,63.437565,3.8087866,6,2
17413902,12.249159,1.7935973,4,2
17413903,12.224124,1.7554071,4,2
17417067,6.5615454,59.518085,7,2
17417070,-34.722515,16.219551,2,2
17417076,10.533119,61.455875,7,2
17417081,-1.8562729,-2.3849983,0,2
17417082,24.554234,20.042194,9,2
17425124,-12.104535,14.22696,4,2
17427058,27.114717,-7.68786,6,2
17428154,8.737798,59.479427,7,2
17428158,-19.209778,-33.700356,2,2
17429314,9.598569,53.220688,3,2
17430756,-10.680066,22.949131,8,2
17432636,27.064318,-8.601158,0,2
17434640,-14.8034525,-6.49858,7,2
17437326,-5.427899,4.310122,0,2
17437398,0.72729534,-2.5537717,0,2
17441403,-58.90378,-5.9829965,0,2
17445089,10.92452,-21.258585,5,2
17445553,15.804756,43.764275,7,2
17445554,10.580159,53.496204,7,2
17447177,-15.642933,13.176971,8,2
17447672,-23.177301,-36.42727,0,2
17449437,-2.1710587,3.5072417,0,2
17455448,-19.023178,-26.475466,2,2
17456217,-12.973541,-17.983395,3,2
17456486,-16.340849,-11.308909,4,2
17456488,25.568413,-15.203469,7,2
17457104,-34.799404,16.159742,2,2
17460130,-5.774366,-42.565426,0,2
17461702,52.01467,5.3400917,8,2
17461710,-13.358213,-5.187608,5,2
17461741,-15.09305,-19.409897,3,2
17462124,-16.501516,38.929585,1,2
17462523,4.3326902,-21.979782,0,2
17465168,2.1044595,-24.418268,4,2
17465637,-36.91498,-27.915943,8,2
17465638,10.851754,62.05871,7,2
17466462,-7.057895,-15.083915,2,2
17467152,-4.6407013,3.4383638,7,2
17468149,14.999392,-31.866796,0,2
17468153,-1.9618512,-13.693025,0,2
17468625,-3.0716481,-6.904123,0,2
17472503,-14.001542,-53.825207,5,2
17473094,-53.059902,15.971181,9,2
17473542,36.885437,9.966454,5,2
17473549,12.611836,-37.269005,4,2
17474359,-13.289302,-52.76223,5,2
17474542,44.58565,3.279433,6,2
17474637,-9.542331,-15.292673,2,2
17476703,-2.1338289,-21.353256,0,2
17477222,-53.10967,9.613452,8,2
17477325,38.54663,-8.275597,8,2
17477803,58.390152,16.641598,5,2
17478128,-29.023409,35.63827,1,2
17479597,11.148527,-23.872581,7,2
17480178,-37.8056,-44.86988,5,2
17486024,40.836895,-11.498152,3,2
17487600,-45.15459,-7.437103,0,2
17488668,49.656105,-19.224428,5,2
17489336,-3.0813181,-13.185413,0,2
17489761,18.601902,9.037036,3,2
17489955,22.661972,-26.01977,0,2
17491199,-40.468967,23.34945,5,2
17492937,-16.534168,0.0967028,3,2
17493218,13.693126,42.576702,7,2
17493224,47.8909,28.737476,8,2
17493754,-16.783148,-50.2473,5,2
17495256,39.448757,-4.5864964,4,2
17495881,-59.75252,-2.90655,9,2
17496187,27.933575,-14.258949,0,2
17498841,50.299824,22.271343,8,2
17499565,-19.718151,44.673283,1,2
17500121,-18.447245,-36.19505,7,2
17503048,-34.931156,-18.414494,3,2
17503667,-15.803201,19.388874,2,2
17503742,-38.35931,4.2106233,3,2
17503744,-24.248299,15.988149,2,2
17503748,-38.255436,7.050499,2,2
17503750,-43.91406,2.2487445,3,2
17503751,-20.624207,17.606592,2,2
17505216,21.860413,12.091249,0,2
17505218,-42.794476,-34.341774,4,2
17505219,-11.177544,-13.96625,2,2
17505579,-47.51613,24.097128,5,2
17509040,40.53743,-14.535091,5,2
17512038,-28.875086,-44.516186,0,2
17512687,-24.348606,33.95258,1,2
17514184,1.239163,-20.47585,8,2
17516468,-30.974926,34.234077,1,2
17516870,15.386977,-4.7824817,4,2
17517264,25.935383,-21.727156,0,2
17518507,0.57943195,10.579768,9,2
17518511,6.0914893,6.78403,8,2
17518883,28.14032,1.033759,0,2
17519278,24.142115,1.7852054,8,2
17520242,-14.975786,47.20876,1,2
17520987,-14.722616,-45.36545,0,2
17520991,-15.7353945,-49.051968,5,2
17522557,10.991762,-12.98841,0,2
17524757,52.76643,1.6852734,0,2
17524933,13.322556,50.532562,3,2
17524944,-12.870683,18.761324,5,2
17525776,-18.80146,-47.536655,0,2
17526326,1.2765751,52.162918,8,2
17529883,14.324315,25.803185,9,2
17529884,31.188387,18.19695,9,2
17529887,-41.686104,23.586102,5,2
17529888,-48.64872,21.21306,5,2
17529889,-24.886452,34.126083,1,2
17529891,51.27256,0.519508,1,2
17529892,19.163284,52.460487,7,2
17529893,8.43025,6.219247,3,2
17529895,13.353606,42.479626,9,2
17529898,5.9944983,24.317228,9,2
17529899,10.197056,63.91475,7,2
17531423,-33.080986,33.919712,1,2
17533998,-2.7399416,0.75033206,0,2
17535867,-5.241755,-17.223087,7,2
17535946,50.857727,19.860271,8,2
17538003,45.36509,25.614088,8,2
17538548,-4.6747,-25.614523,0,2
17541241,12.984871,22.714952,9,2
17541252,-5.831274,-2.9369822,3,2
17541255,-4.234333,-32.9553,0,2
17541320,51.768166,-0.0048610703,5,2
17541885,-36.07642,35.49575,5,2
17541888,13.142301,-19.727118,0,2
17542765,14.358192,36.235943,7,2
17544552,-1.6442993,-31.016268,0,2
17545684,33.201206,-41.017914,0,2
17548486,-19.53631,2.9818025,8,2
17551447,0.17221639,-9.571189,0,2
17555141,1.8107021,8.294413,9,2
17555643,-24.856607,30.709852,1,2
17558333,51.53731,24.696577,2,2
17561014,2.8686132,-9.048405,0,2
17562778,14.817584,-0.84670585,4,2
17564324,-58.56664,-6.187772,0,2
17566621,0.29785928,0.5459489,0,2
17569203,17.53752,-8.957482,4,2
17570302,-28.121096,18.431026,2,2
17571101,-6.124452,-39.46966,0,2
17571586,-12.9939,21.069302,9,2
17576307,-19.923164,-4.4892807,8,2
17576548,-37.85078,-45.923973,1,2
17577017,-12.746004,-12.858551,4,2
17577186,6.580894,5.130513,0,2
17577653,35.74873,17.12922,0,2
17581801,5.558376,18.41232,1,2
17582029,-13.70639,-52.99217,5,2
17582235,-32.43132,16.223202,1,2
17587092,48.42737,26.442911,0,2
17587605,-5.41538,-13.370289,4,2
17589195,-3.209725,-6.3486648,4,2
17589228,21.249016,-37.114063,0,2
17589660,24.73065,-14.681077,1,2
17589665,-14.675069,-23.218498,9,2
17590864,0.55617154,35.143482,1,2
17590971,50.903976,-9.645369,0,2
17591126,13.265196,2.4308774,4,2
17591127,23.302279,-39.081177,4,2
17591298,22.431173,-5.780256,0,2
17591304,-12.02059,-13.354157,2,2
17594296,-13.677933,-50.728653,0,2
17594694,-29.416344,33.749172,1,2
17597142,-6.7646265,31.210249,1,2
17598018,43.079628,3.348722,6,2
17598623,-2.798046,-11.534641,8,2
17602285,-19.927423,-23.03925,0,2
17603266,25.611244,13.540401,0,2
17603267,9.145596,40.982243,7,2
17603373,-5.159703,-5.733664,9,2
17603919,-10.534858,-0.85913163,5,2
17604357,13.016552,25.578362,1,2
17606683,-5.579007,-4.4311686,2,2
17608246,22.01982,-11.687239,0,2
17610214,-26.30773,29.652382,1,2
17610221,1.0833722,-27.739874,0,2
17610346,60.515255,-7.747025,0,2
17612311,12.042088,-24.174263,0,2
17614813,15.217085,36.45706,7,2
17615073,16.72171,7.9287715,9,2
17616845,59.44418,-10.784376,0,2
17617019,-7.025459,-10.395342,0,2
17617086,45.41172,21.439392,0,2
17619598,2.8541446,-5.5752616,0,2
17623621,-6.946036,-9.74,4,2
17623627,-11.064406,-54.52179,5,2
17623763,-13.066737,-12.759189,2,2
17625794,-21.219465,29.415705,1,2
17627886,8.607853,-9.616716,3,2
17627908,-29.68844,34.102036,1,2
17630564,-34.669144,12.550903,2,2
17630652,34.144215,-23.48142,7,2
17631022,23.383425,41.0767,7,2
17632295,-9.034614,-6.7494273,0,2
17635256,-34.008472,-3.3555157,0,2
17635340,40.841293,44.244854,9,2
17642242,1.1601381,-14.30765,8,2
17642388,23.5165,0.035149194,0,2
17643322,1.269751,15.539707,8,2
17645716,23.976696,4.525067,7,2
17646136,-30.96226,23.841656,1,2
17646567,31.896345,27.82026,9,2
17655508,35.345966,12.247339,9,2
17655519,-33.15653,22.734415,5,2
17655530,10.424291,-53.189247,0,2
17655994,-26.175987,2.3106923,0,2
17656161,23.515425,44.50449,1,2
17659340,-11.352125,-6.6756015,3,2
17660033,9.157022,31.230068,7,2
17661192,-8.242038,-20.31207,8,2
17662089,-7.4166026,-39.830715,0,2
17662922,-26.301186,11.732126,5,2
17664641,-8.436685,-42.601906,7,2
17665183,-35.48121,10.932333,9,2
17667079,42.799805,-21.359644,5,2
17667209,-27.529581,-43.04735,8,2
17667389,21.275276,-37.111427,0,2
17667395,-1.3287462,-10.252266,5,2
17667790,6.3755317,61.182316,9,2
17667791,5.9391994,45.089508,7,2
17667792,22.650345,26.205906,9,2
17667799,-17.78906,23.338919,1,2
17667800,-37.8128,-45.509125,1,2
17672188,45.273537,-21.936085,5,2
17674015,-1.041374,-3.602516,3,2
17675359,6.7140183,-6.480343,0,2
17679315,-7.0009665,-8.058219,0,2
17680911,-18.303904,-0.66217756,9,2
17683192,37.02568,44.859844,1,2
17685162,-2.044502,5.863148,0,2
17685164,8.941625,-41.766,4,2
17686450,49.076878,23.347805,8,2
17687066,15.905684,-28.905823,8,2
17687275,-21.541847,-27.435787,8,2
17688173,-24.485567,-28.576117,1,2
17690876,23.440508,-18.226522,4,2
17692117,11.024977,-42.398876,4,2
17694280,-6.074182,-37.84444,0,2
17694338,-11.521884,-18.247614,9,2
17694894,7.0425925,-41.289898,0,2
17698411,-38.26571,1.1810046,3,2
17699323,6.2162886,35.725502,7,2
17699437,10.0671425,34.800396,7,2
17700077,-1.6751835,-32.3907,0,2
17701390,-19.17699,-31.993397,0,2
17701405,20.539667,-28.912874,2,2
17702511,14.76343,-28.867573,8,2
17702900,19.436695,58.51098,3,2
17703823,6.4449015,-38.173374,0,2
17703909,49.228985,28.766619,8,2
17704117,-35.54716,11.9752,2,2
17704669,11.497291,-7.580154,0,2
17705974,-42.775063,-9.91154,3,2
17707098,16.223696,0.20036848,4,2
17707164,-24.138348,-21.278894,2,2
17708182,-13.000122,15.769715,0,2
17709922,8.7066145,22.85809,9,2
17711246,17.423672,-22.865215,0,2
17712551,13.119785,43.883633,7,2
17717208,40.416283,-23.517227,5,2
17717520,-44.398937,20.812052,5,2
17720351,6.32793,-39.42344,0,2
17721031,-11.044953,-43.282516,7,2
17723153,24.077917,-23.0462,3,2
17723930,-15.437912,-49.600834,0,2
17723964,-4.1824636,-22.350317,0,2
17723966,1.5156208,-6.918904,0,2
17723968,-8.489435,-14.071831,0,2
17723969,-12.005752,-40.213078,4,2
17723970,6.75668,31.494675,4,2
17723971,-3.1341166,-14.724958,4,2
17724440,23.896013,43.118626,7,2
17724863,-15.924286,-8.5883,0,2
17724885,-9.180794,5.1414804,1,2
17725247,-7.7566395,33.04251,9,2
17725913,4.2880692,-38.11307,0,2
17728092,-6.615111,-46.62719,2,2
17761037,54.123055,13.237165,1,2
17761974,-14.36086,-25.468122,4,2
