PMID,col1,col2,topic,period
6740732,-14.784035,31.633062,4,1
6740733,18.872425,32.223648,14,1
6740734,16.332184,34.73418,14,1
6740735,40.87919,40.711376,14,1
6740736,45.33812,52.758842,14,1
6740737,40.24139,29.219833,14,1
6740738,50.025932,55.162205,9,1
6740739,10.350481,28.493895,4,1
6740740,26.374891,-4.2897615,9,1
6740741,24.703203,8.37741,9,1
6740742,5.1783466,66.47191,4,1
6740743,28.414186,38.44412,9,1
6746146,29.002304,34.865673,9,1
6746816,53.272213,23.55992,9,1
6753253,-10.242995,11.089984,4,1
6753254,47.54801,0.8999665,4,1
6753255,-9.322334,36.752388,4,1
6753256,17.240593,25.897226,9,1
6753257,-34.802864,3.0688248,1,1
6760471,-81.47573,-9.222534,14,1
6760472,13.966567,-33.938705,9,1
6760473,-8.007062,40.70422,9,1
6760474,-25.956205,21.265863,9,1
6760475,13.375218,-37.18669,1,1
6760476,22.008793,25.382809,1,1
6760477,13.747198,-39.320602,1,1
6762700,3.5873349,-47.69034,4,1
6762703,-11.116922,-5.8203793,4,1
6762704,-9.866053,10.744037,4,1
6762705,35.24653,-41.07342,4,1
6762706,17.853369,32.63705,4,1
6762707,-4.7914023,14.578489,4,1
6762710,-10.353503,-54.48503,4,1
6762711,-81.159325,-8.876625,4,1
6785904,59.19494,42.401512,9,1
6791317,13.157428,-36.842377,1,1
6791318,52.74093,31.52466,9,1
6798719,77.34676,11.560972,5,1
6798720,48.848873,33.896782,14,1
6808714,50.295143,58.411846,14,1
6808715,47.82169,-31.727531,7,1
6808716,55.096603,44.794006,14,1
6809398,39.130535,26.519672,4,1
6812224,44.728848,24.78487,14,1
6818733,52.48006,42.419422,1,1
6820201,35.09008,28.732603,1,1
6835213,30.092802,34.325687,9,1
6840788,-3.7152696,-8.829837,4,1
6845393,18.321291,31.82334,14,1
6845394,16.254856,-45.30683,9,1
6845396,14.628505,22.885069,9,1
6845397,18.595291,31.764292,14,1
6845399,-8.481142,51.27906,14,1
6845400,-1.5939401,87.15911,4,1
6845401,-14.213798,51.409454,4,1
6845402,50.058735,55.05311,14,1
6845403,11.240199,28.990162,1,1
6845404,60.977325,19.136267,14,1
6845405,20.357481,32.08454,4,1
6853649,0.76672035,-11.073853,9,1
6879639,0.16807361,46.778934,4,1
6879640,-11.613759,42.969574,4,1
6879641,18.702412,32.406914,14,1
6879642,-0.84546256,41.27469,4,1
6879643,22.259901,33.06767,14,1
6879644,48.276276,0.7374075,2,1
6879645,-30.113626,20.179146,4,1
6879646,38.337414,1.8449186,7,1
6879648,54.724415,-32.053547,9,1
6879649,34.075375,8.237436,9,1
6879650,18.3229,9.544359,9,1
6883954,36.48304,33.31445,14,1
6890248,-62.0035,43.859962,4,1
6895720,29.759214,8.3063965,9,1
6895956,47.489098,22.630896,9,1
6959037,65.78638,33.154728,4,1
6997210,14.26871,-39.562206,9,1
7013164,13.378571,-37.460575,1,1
7013165,49.928074,52.52548,9,1
7013166,44.369545,35.852802,4,1
7013167,-0.75164604,-11.643605,9,1
7013168,-10.014567,20.963762,1,1
7013169,45.178146,3.0924847,9,1
7013479,22.139654,24.894583,1,1
7015579,40.592205,13.698168,4,1
7015580,9.625966,-6.98254,4,1
7015581,47.595753,0.97014344,4,1
7022769,74.2456,30.438562,4,1
7022770,45.154205,3.1042602,9,1
7022771,-0.36098495,35.372646,9,1
7022772,11.239833,-27.088148,1,1
7034303,-29.534653,12.867966,4,1
7034304,41.84678,34.307518,4,1
7039007,25.244595,35.173492,9,1
7039008,22.955376,21.276402,1,1
7039009,13.378637,-37.310772,1,1
7041334,-4.173813,15.291377,4,1
7041335,35.570995,-40.892345,4,1
7041336,34.634476,-41.900093,4,1
7041337,22.074532,-51.12606,4,1
7041338,50.535183,-28.03258,14,1
7048645,14.856593,38.22707,4,1
7048646,24.932217,13.60426,7,1
7048647,12.986446,-42.85678,1,1
7050181,10.476732,28.004267,9,1
7050182,44.679802,25.202765,4,1
7052281,19.525755,40.072926,4,1
7052283,18.858551,23.093832,4,1
7071904,45.73807,0.18408184,9,1
7071906,17.435856,32.630756,4,1
7071907,15.072984,40.610977,4,1
7071908,20.955584,-48.86375,9,1
7071909,6.7268205,25.923613,1,1
7071910,-9.506292,37.04779,4,1
7101387,14.3832,26.043463,4,1
7101388,-18.529047,22.617498,4,1
7101389,22.893324,20.323648,9,1
7101390,-60.9585,43.029633,7,1
7101391,39.945683,36.89825,16,1
7135456,47.22706,1.084745,4,1
7135457,8.833014,28.390406,4,1
7135458,42.22741,46.362408,4,1
7135459,32.495483,11.049664,9,1
7135460,76.18292,-27.015894,9,1
7135461,28.47049,8.628045,9,1
7157456,60.25328,14.344886,14,1
7157457,47.632053,0.54815227,9,1
7157458,-46.429825,-12.846478,14,1
7157459,56.960716,-6.082386,9,1
7157460,65.0595,-10.175858,9,1
7157461,4.8158464,50.367317,9,1
7157462,49.17774,-61.59971,4,1
7157463,18.236721,22.105616,9,1
7208132,23.373508,37.83049,4,1
7222174,2.2688062,-32.310165,4,1
7222175,-29.070387,25.75564,4,1
7222176,14.47792,25.985096,4,1
7222177,-15.850463,-2.0389566,4,1
7222178,35.34035,-41.906128,4,1
7222179,-27.372643,26.040636,4,1
7222180,28.423239,38.4989,7,1
7222181,18.429703,23.387012,4,1
7222182,33.128506,7.639185,9,1
7222184,38.726948,-34.019165,4,1
7222186,-18.281773,22.46672,4,1
7222187,7.603236,-16.23534,9,1
7222188,14.245303,25.072039,4,1
7222189,41.025326,36.17338,7,1
7222190,-0.9738161,35.69198,4,1
7222191,-5.6146054,9.526274,9,1
7222192,36.78909,-61.568073,9,1
7222193,48.01406,54.41413,9,1
7222194,9.010128,-21.467648,9,1
7222195,0.3169341,51.75492,4,1
7233485,19.941431,20.907303,9,1
7233487,35.203457,34.08589,9,1
7233488,25.8181,6.7847776,9,1
7233489,20.014801,31.636744,4,1
7233491,43.218407,9.267565,14,1
7233492,48.880142,37.59118,4,1
7233493,22.49036,20.41345,1,1
7243700,-16.329422,26.169586,4,1
7268825,-43.95115,45.63538,4,1
7268826,69.78863,37.292305,4,1
7268827,27.012089,33.538284,9,1
7268828,60.979877,19.24205,1,1
7268829,33.743416,-1.3885738,9,1
7268830,47.495464,0.54655725,9,1
7324088,44.803787,53.47576,4,1
7324089,41.361866,35.68135,14,1
7324090,72.1631,31.23971,4,1
7324091,43.611874,11.0634575,14,1
7324092,28.945656,33.69302,14,1
7324093,31.882524,5.735473,9,1
7324094,-35.16459,17.68059,9,1
7336469,16.545654,31.854704,4,1
7336470,40.90379,38.12513,7,1
7336471,13.692811,19.13295,9,1
7336472,42.77533,3.0740218,9,1
7336473,16.581244,34.55736,4,1
7341492,3.6300235,34.592705,4,1
7408367,-54.775448,41.393135,4,1
7420294,25.242605,-0.2719766,9,1
7435445,45.27198,29.03248,4,1
7474397,23.020844,22.897587,1,1
7480966,23.762352,23.799934,1,1
7482683,7.2298274,41.21281,14,1
7482684,46.65963,54.48784,14,1
7482685,47.51108,-24.75504,14,1
7482686,30.049871,16.354479,4,1
7482687,8.223829,-45.23641,1,1
7482688,56.499683,51.088333,14,1
7482689,16.773357,43.862038,1,1
7482690,-31.69645,-18.949736,1,1
7482691,26.28168,6.534659,9,1
7482692,27.970966,11.62442,9,1
7482693,-41.89526,5.9330153,11,1
7504339,-40.683254,-17.954191,9,1
7506654,-32.063572,-29.045324,4,1
7510077,-18.395609,-29.61886,4,1
7510078,-42.724155,-26.685205,4,1
7521978,-40.516167,-18.008446,9,1
7521979,-40.802944,-18.400686,9,1
7521980,11.50284,-42.07994,1,1
7527306,-40.513103,-17.94636,9,1
7542809,-41.513016,-21.622355,9,1
7542810,-40.5124,-17.98774,9,1
7544705,-37.8459,-22.041342,4,1
7550979,44.54923,0.90160775,9,1
7554239,-15.858888,-44.951836,4,1
7563281,41.07327,30.520336,14,1
7571921,43.620037,9.798107,14,1
7574088,31.676819,3.3129826,9,1
7581864,54.730087,-32.08186,14,1
7586895,-12.618958,70.60117,4,1
7586896,39.47933,26.559471,14,1
7593381,71.37684,31.691605,4,1
7599744,-3.8255453,-20.801014,9,1
7603426,-44.789635,23.553654,4,1
7605165,-13.397146,-0.17253451,4,1
7609741,36.57229,43.815723,4,1
7622807,42.025192,-43.693623,7,1
7624896,10.143196,31.388517,4,1
7624897,3.9504914,0.42906213,4,1
7624898,49.46323,-33.179363,7,1
7624899,24.799593,-6.9240046,4,1
7624900,-12.565495,40.10414,4,1
7624901,81.50563,-11.965613,4,1
7624902,0.3528645,46.944294,4,1
7624903,10.289453,31.38846,4,1
7624904,36.43338,3.242713,9,1
7624905,41.4202,59.40463,9,1
7624906,47.214306,13.743946,9,1
7624907,-2.2055788,-15.41259,9,1
7624908,76.05634,31.738712,1,1
7624909,-16.153517,-1.8040737,4,1
7624910,78.634995,3.1167083,9,1
7624911,46.785336,39.015305,1,1
7624912,-62.234676,45.99405,4,1
7624913,25.065042,-6.6957827,4,1
7624915,0.26931038,-57.467003,9,1
7624916,47.76299,63.156788,14,1
7624917,-31.720707,-65.77213,4,1
7624918,-31.098642,-66.49251,1,1
7624919,-18.756834,26.82423,4,1
7624920,-72.332886,-10.789039,4,1
7624921,30.82689,13.804544,9,1
7624922,35.050655,1.8494352,9,1
7624923,24.946148,13.583287,1,1
7624924,40.851166,73.52888,4,1
7624925,31.45626,10.164666,9,1
7624926,76.44642,-27.260853,4,1
7624927,-12.918554,-38.47053,4,1
7624928,-5.2349534,-58.5691,4,1
7624929,55.17252,-32.672462,7,1
7624930,46.125664,52.109165,14,1
7630854,39.987995,15.768861,4,1
7632757,-9.700216,36.23094,4,1
7648758,19.55778,32.169804,4,1
7654476,-13.260781,43.62303,4,1
7684658,-66.99847,35.450912,4,1
7686462,1.3277841,-75.09512,4,1
7686468,43.57941,14.937009,4,1
7687389,-42.169247,-22.306536,9,1
7687390,-25.500565,4.121063,14,1
7689651,57.588787,-20.060066,9,1
7693372,-42.63863,-23.041182,4,1
7696720,-25.44751,38.748577,4,1
7717522,-0.24953231,-6.3573084,7,1
7718628,9.538178,-0.27901983,4,1
7725368,24.181437,38.680664,9,1
7725369,76.20684,7.6514397,9,1
7725371,38.28675,42.79122,14,1
7725372,78.909775,36.258003,4,1
7725373,17.444967,-53.679127,4,1
7725374,-36.331974,18.704544,7,1
7725375,6.806561,34.4698,4,1
7725376,49.17176,60.972214,14,1
7725377,76.86239,31.726196,1,1
7725378,-3.2762454,-65.85369,4,1
7725379,9.335534,-21.77343,4,1
7725380,75.52456,33.34222,15,1
7725381,22.834463,19.321045,9,1
7725382,19.82879,12.478356,9,1
7725383,-65.02911,-16.284695,4,1
7725384,14.383405,-31.714516,13,1
7725385,11.318807,-26.785715,9,1
7735476,49.99565,-27.720903,7,1
7746237,-11.32415,47.171364,4,1
7756636,20.108082,-70.81791,4,1
776451,26.757338,34.600933,4,1
7770613,80.34094,-17.197794,4,1
7795555,26.134756,-18.718142,4,1
7795788,-83.01483,-11.950735,9,1
7795815,38.48093,-38.10807,9,1
7803883,21.076822,-67.504555,4,1
7844067,-19.768255,53.488983,4,1
7844070,3.6439779,34.565327,4,1
7846740,28.81111,33.232246,4,1
7846741,24.17682,3.317013,4,1
7846742,-10.58838,-42.449894,4,1
7846743,43.12361,26.776419,14,1
7846744,49.08351,60.644848,14,1
7846745,17.44344,-53.73215,4,1
7846746,-4.9375725,3.6161077,9,1
7846747,57.1032,27.631884,9,1
7846748,74.601006,28.675095,1,1
7846749,32.85023,4.0294614,9,1
7846750,32.067726,-2.545485,9,1
7846751,-36.205597,18.588457,7,1
7846752,-15.296897,33.907494,4,1
7846753,-0.20265555,-55.582687,4,1
7846754,-18.895191,-46.602135,1,1
7846755,71.936844,33.724174,4,1
7856579,-46.246952,30.19986,4,1
7867674,52.01809,-33.70244,7,1
7871998,4.235528,-26.315699,9,1
7874095,43.560947,9.795578,4,1
7874783,-15.532058,-79.08237,4,1
7876401,-81.686806,-19.134264,4,1
7878690,49.368656,59.995834,14,1
7878691,57.89324,-32.341534,4,1
7878692,14.981911,5.8344283,7,1
7878693,5.112015,55.43853,4,1
7878694,-5.3687677,-59.019867,4,1
7878695,-13.527063,-40.13793,4,1
7878696,-13.767001,-40.626995,4,1
7878697,38.799675,-38.663902,7,1
7878698,57.313976,27.29309,9,1
7878699,45.39969,-1.2717568,9,1
7878700,27.581177,55.811546,4,1
7878701,-12.684573,-74.66532,4,1
7878702,44.14031,56.463287,1,1
7878703,46.49156,34.816677,1,1
7878704,41.674335,37.540108,14,1
7878705,57.133667,14.825694,0,1
7878706,20.359625,6.2281265,14,1
7879803,32.441387,-30.594227,4,1
7883584,3.0563328,-62.185665,4,1
7884963,78.06936,30.497976,1,1
7886124,-5.77185,9.207938,9,1
7888483,70.983376,8.082009,4,1
7893588,44.58998,-33.057724,14,1
7894687,44.70656,3.4309435,9,1
7900948,32.087788,-29.783436,4,1
7909176,65.06707,-10.17528,14,1
7912012,36.642605,-25.423332,4,1
7912013,26.34896,-3.5328622,9,1
7916169,43.71083,11.803549,9,1
7923769,77.78161,31.82898,1,1
7927864,-15.576829,17.90165,4,1
7974621,62.096626,15.600341,5,1
7974622,-5.5059586,54.80177,4,1
7974623,56.29332,-54.355694,4,1
7974624,-8.403452,36.721935,14,1
7974625,-38.261482,-48.76424,4,1
7974626,78.45307,-11.506415,7,1
7974627,-14.685071,-16.025702,9,1
7974628,-17.44795,26.990633,4,1
7974629,-13.430806,-42.653854,9,1
7974630,-8.972751,38.79407,1,1
7974631,49.08142,-41.512318,9,1
7974632,43.16979,8.120866,1,1
7974633,29.971142,4.0111117,9,1
7974634,41.367386,59.36895,9,1
7974635,-37.862267,20.688854,4,1
7974636,39.811073,38.268814,4,1
7974637,38.766552,-39.036663,7,1
7977423,-42.735054,23.004086,4,1
7984383,-9.139167,24.244408,4,1
7987486,51.290306,32.586784,9,1
7988103,22.252289,-45.195953,4,1
7989403,38.753593,44.051544,14,1
8005189,44.8675,-33.26327,7,1
8009557,38.516193,-33.623238,4,1
8009558,-1.9700797,35.925034,4,1
8009559,49.1841,60.341362,14,1
8009560,43.562317,37.046165,1,1
8009561,38.260025,42.842422,14,1
8009562,-14.965653,-46.136093,1,1
8009563,56.85312,-32.56959,4,1
8009564,-16.543175,23.209051,4,1
8009565,-41.044956,3.7182994,4,1
8009566,33.698185,7.9527845,9,1
8009567,11.263534,-51.09168,1,1
8009568,6.0809083,29.194145,4,1
8009569,0.46176583,-44.344776,9,1
8009570,76.826515,-27.602667,9,1
8009571,22.648727,6.041929,4,1
8009572,50.251064,51.28098,7,1
8009573,60.964264,19.187473,4,1
8013448,49.148266,60.37025,14,1
8021327,13.978737,-14.9432125,4,1
8021333,-10.573574,19.191858,14,1
8021765,17.542976,5.60208,4,1
8032493,40.796124,0.3025831,9,1
8059924,45.22613,22.861536,14,1
8061824,28.538136,6.2681293,9,1
8085276,24.830982,-6.977726,4,1
8085277,-0.23538019,-55.70712,4,1
8085278,-11.451714,36.524853,4,1
8085279,14.1241255,15.594005,7,1
8085280,-10.295796,11.884539,14,1
8085281,7.203818,41.235405,14,1
8085282,9.231251,-34.75891,9,1
8085283,13.7001,-40.57489,9,1
8085284,43.368122,-33.830585,1,1
8085285,32.818546,5.313027,9,1
8085286,18.506306,29.579422,1,1
8085287,-17.652586,-42.00058,4,1
8087988,38.139286,-35.895397,7,1
8099240,56.962868,-32.52994,4,1
8101398,26.974535,-51.942493,4,1
8104932,32.63497,-30.870796,4,1
8120112,36.693607,10.005609,9,1
8122279,3.6273432,-53.075584,4,1
8122280,-19.425714,-31.987528,4,1
8122281,-24.830921,-7.5325923,4,1
8122282,-16.31666,-44.101883,4,1
8122283,-35.602272,38.683628,4,1
8122284,-23.12705,12.250484,4,1
8122285,-45.131844,-77.03693,4,1
8122286,-20.445826,-12.56234,4,1
8122287,-81.61686,-7.046942,0,1
8122288,66.95522,-2.677453,4,1
8122289,70.48159,7.693858,5,1
8122290,70.57726,7.728357,1,1
8122291,70.60943,7.668911,8,1
8122292,-27.942776,19.920898,14,1
8122293,-2.0770004,-17.633133,9,1
8122294,5.8322415,-18.740458,9,1
8122295,-4.4910917,-19.07022,9,1
8122296,22.135757,10.092836,7,1
8122297,-4.2485995,-0.7373438,9,1
8122298,-23.266542,-15.83755,9,1
8122299,-33.66723,11.077743,1,1
8122300,-34.029495,10.688294,4,1
8122301,-34.421257,10.480839,10,1
8122302,-34.122406,10.458137,4,1
8122303,-40.393715,34.942677,4,1
8126313,38.710064,-33.76191,7,1
8130527,-17.45896,-25.896004,4,1
8137348,-4.37514,16.69855,4,1
8137353,-66.3344,35.999134,4,1
8137600,-14.22842,44.502373,4,1
8138226,75.80761,4.4994044,4,1
8138894,21.579655,-59.062782,14,1
8160247,58.36391,-40.177036,9,1
8160248,25.088257,35.81181,9,1
8160249,-39.16631,-70.98587,4,1
8160250,27.032234,-52.394886,0,1
8160251,21.522161,-50.22322,0,1
8160252,-17.471899,26.856155,4,1
8160253,74.14969,17.404667,12,1
8160254,71.38466,30.149761,4,1
8160255,58.364384,1.4450352,14,1
8160256,43.77775,37.895046,4,1
8160257,-9.389387,82.22832,9,1
8160258,71.42039,6.492356,0,1
8160259,-15.136506,-42.445683,4,1
8160260,63.69976,52.58946,9,1
8160261,41.815166,59.76021,9,1
8160262,45.640022,59.9542,9,1
8160636,61.067123,23.733002,9,1
8160684,-18.388222,10.319701,4,1
8161597,31.625122,3.0206528,9,1
8171077,7.4180303,-19.742966,9,1
8173197,-59.500164,-11.543278,4,1
8174108,-68.56941,35.66308,4,1
8188395,-25.038513,39.203033,4,1
8190816,35.047695,-36.292988,4,1
8196221,76.24968,8.041654,4,1
8205132,38.239822,39.556965,14,1
8205229,23.198385,20.207767,9,1
8219450,-47.14111,31.709202,4,1
8222253,-28.906292,-6.5258718,4,1
8222461,-27.722576,25.816277,4,1
8227259,-23.017057,-11.729463,9,1
8231410,-0.88952696,79.2405,4,1
8236359,5.3620567,56.464645,4,1
8236360,43.238667,-33.94864,4,1
8236361,8.8330145,-56.28692,4,1
8236362,-20.917835,23.294521,4,1
8236363,-10.238007,-3.8362586,4,1
8236364,-5.4746346,-58.960567,4,1
8236365,48.952473,-32.997345,7,1
8236366,40.74143,-37.945107,9,1
8236367,-4.918519,3.6113203,9,1
8236368,49.1613,60.354027,1,1
8236369,-53.839798,21.42916,9,1
8236370,20.545628,12.999459,9,1
8236371,15.03901,3.2194657,9,1
8236372,38.135296,33.364742,1,1
8249040,34.62785,-47.36382,4,1
8249041,-30.66236,7.080867,1,1
8249042,76.21815,-27.000813,4,1
8249043,-72.745834,-9.751542,4,1
8249044,-2.3172827,-40.13804,4,1
8249045,-58.29436,-10.169454,4,1
8249046,-12.671488,-74.68958,4,1
8249047,47.452045,62.667408,4,1
8249048,-13.04114,-43.002747,1,1
8249049,44.877705,34.052143,14,1
8249050,76.25413,0.11365055,9,1
8249051,34.786346,-37.824062,9,1
8249052,74.57556,-23.211073,9,1
8249053,14.067743,-12.579165,1,1
8249054,2.024241,-2.974171,9,1
8249055,10.7981415,-44.449135,1,1
8263110,16.124872,48.24085,9,1
8286815,4.9605637,37.02537,4,1
8304724,12.747485,-35.62271,1,1
8323428,72.0852,30.101393,4,1
8332997,4.612151,-52.308662,4,1
8332998,-7.7429953,-42.218998,4,1
8332999,19.498323,35.415417,4,1
8333000,12.793835,-35.63335,1,1
8333001,10.861704,-47.923763,1,1
8333002,-18.810778,-9.129581,9,1
8333003,38.977352,-38.74793,9,1
8333004,-44.724606,-17.520712,3,1
8333005,38.56159,-39.317764,7,1
8333006,48.24489,60.168953,14,1
8333007,12.120929,-40.305965,1,1
8333008,44.467785,-32.80369,4,1
8335032,-64.87695,38.185505,4,1
8345004,51.01176,34.804726,14,1
8347913,-25.536333,37.054398,4,1
8353961,61.690117,24.190485,13,1
8354734,38.713223,-33.823544,7,1
8356762,54.723347,-32.07155,16,1
8362387,38.468018,30.728748,14,1
8364271,45.853115,32.23178,1,1
8376491,34.998493,15.875672,9,1
8376512,28.294733,5.628284,9,1
8381686,55.051693,44.205425,4,1
8389067,-21.938774,88.20699,4,1
8389068,18.296774,3.3689613,4,1
8398031,-33.055798,28.732868,4,1
8399519,82.99115,-34.521065,9,1
8407858,28.994064,-37.983425,7,1
8415237,31.673958,-38.431614,4,1
8438119,-12.812745,-7.068192,4,1
8451773,47.468105,60.468746,14,1
8451774,45.82126,-43.664417,7,1
8451775,45.706898,-43.88632,7,1
8451776,-38.514954,-71.514755,9,1
8451777,42.299976,46.386208,9,1
8451778,28.266977,-4.550956,9,1
8451779,38.790062,51.63967,14,1
8451780,39.527264,-24.55415,7,1
8451781,-8.930196,36.272453,14,1
8451782,-11.708524,41.943237,4,1
8451783,-16.192526,-42.087997,4,1
8451784,-12.824078,-42.434933,9,1
8458896,75.38419,-11.9928665,9,1
8466400,-11.19477,-2.778347,4,1
8468719,-7.5953336,15.200234,4,1
8473361,50.66331,60.03588,14,1
8477129,-46.424427,29.487349,4,1
8477765,-2.587568,-38.092716,4,1
8485808,20.371592,-65.48909,9,1
8486141,3.5550015,39.191025,14,1
8491058,36.808464,-38.570564,7,1
8491817,31.440685,3.0271504,9,1
8499586,49.109016,33.41654,14,1
8503138,57.02078,-6.0073414,7,1
8503139,57.01444,-5.990097,16,1
8503140,38.74451,-34.036827,9,1
8503141,44.910812,8.117007,1,1
8503142,-9.926145,13.169963,14,1
8503143,47.8273,24.245897,4,1
8503144,45.20194,58.05884,17,1
8503145,75.84346,3.3762062,0,1
8522475,48.68337,-14.435818,4,1
8525161,11.283353,-51.147217,4,1
8527998,-4.4449134,-8.710963,4,1
8533181,41.910374,30.306452,14,1
8536129,-6.711013,-54.26562,4,1
8549026,-15.999514,14.825373,4,1
8557785,55.491398,45.323437,14,1
8565231,71.9908,31.054836,4,1
8568549,-13.117848,42.614746,4,1
8573630,20.434597,-65.65302,9,1
8573645,-62.245853,46.042145,9,1
8574606,-25.827063,66.11716,4,1
8583692,59.64971,-33.012722,17,1
8585104,-2.7414563,-2.607275,4,1
8585105,41.949127,37.921364,14,1
8585106,10.309191,31.49385,4,1
8585107,-65.0093,-16.23063,4,1
8585108,17.953884,28.97776,4,1
8585109,27.03897,32.97486,4,1
8585110,-77.65514,-12.837638,4,1
8585111,-11.492553,-44.032803,9,1
8585112,3.2059991,-51.461514,4,1
8585113,-19.127214,-46.860615,4,1
8585114,-33.98195,-21.843838,9,1
8585115,9.094765,-69.135994,9,1
8585116,57.015892,-5.984866,7,1
8585117,27.592228,56.035492,9,1
8585118,15.901974,-58.776268,9,1
8585119,74.02362,30.436062,1,1
8585120,24.32258,8.874701,9,1
8585121,10.3589115,-49.952614,1,1
8585122,49.328785,33.06649,1,1
8588220,-24.531065,-54.14752,4,1
8588221,-26.201975,-47.738514,4,1
8588222,-24.312107,-53.66275,4,1
8588223,-18.356441,-29.630358,4,1
8588224,-24.879095,-7.568942,4,1
8588225,-34.67615,-25.611486,4,1
8588226,-42.58433,-22.914165,4,1
8588227,-41.854004,-21.584993,9,1
8588228,-40.565796,-18.009966,4,1
8588230,-38.250534,-48.757126,9,1
8588231,1.0949862,-52.744705,4,1
8588232,3.1526017,-53.358944,4,1
8588233,-25.426178,-7.569485,4,1
8588234,1.129583,-54.605415,4,1
8588236,-10.50822,-42.359623,1,1
8588237,-20.041388,-29.262781,4,1
8588238,-19.425287,-31.97445,9,1
8588239,-13.305729,-33.41129,4,1
8588241,-16.129944,-78.363556,4,1
8588242,-8.968833,-77.36714,4,1
8588244,18.321194,43.358166,1,1
8601332,39.462456,26.55324,14,1
8609070,-67.20621,34.869938,4,1
8612387,54.141106,-33.52751,7,1
8622075,-60.99061,-11.109739,4,1
8641229,64.46104,52.61781,14,1
8649758,48.350716,32.105705,4,1
8653904,15.465535,-0.25740921,9,1
8668663,-42.488724,-22.710285,4,1
8673233,3.4796984,-20.612865,9,1
8688985,68.079605,30.675215,4,1
8689810,53.757084,-33.631107,7,1
8693548,-0.334325,-55.80709,4,1
8697605,-23.482637,-51.055714,4,1
8697608,-4.595748,-3.333408,14,1
8721271,45.458374,-44.269184,7,1
8721272,-2.8733895,34.865658,4,1
8721273,14.983263,5.8314157,4,1
8721274,-81.39294,-9.224779,14,1
8721275,57.15132,-4.784978,7,1
8721276,-21.290533,30.081213,4,1
8721277,-22.33848,36.038948,4,1
8721278,36.100544,16.728796,9,1
8721279,22.76953,5.9378185,9,1
8721280,47.48841,-24.698605,14,1
8721281,49.175323,-61.5662,9,1
8721282,76.67642,-27.514093,9,1
8721283,0.039191987,35.54444,1,1
8721284,28.205643,-4.6799974,1,1
8721285,79.22779,-12.519423,7,1
8723473,-64.70237,25.137331,4,1
8738759,70.67477,15.394156,4,1
8738760,-42.03216,-71.24421,4,1
8738761,88.32207,0.781689,4,1
8738762,66.61294,-44.224506,8,1
8738763,2.527989,39.21074,14,1
8738764,25.260048,39.36514,7,1
8738765,-10.095719,42.347824,4,1
8738766,-42.66327,-22.967884,9,1
8738767,8.876884,-44.439095,1,1
8738768,-6.5517883,-0.8594408,7,1
8738769,48.8515,37.45075,1,1
8738770,23.904839,37.973854,4,1
8738771,5.7344494,-19.486807,9,1
8738772,48.92172,-32.661488,9,1
8738773,-11.278755,11.108713,10,1
8738774,62.276142,23.9043,9,1
8738775,-15.387457,-42.935562,4,1
8745949,7.0433254,32.111263,4,1
8748433,36.464127,-40.009308,4,1
8764817,61.59876,51.02434,14,1
8786247,42.9597,-53.829327,14,1
8787697,31.505007,0.83291435,9,1
8787949,30.138279,-38.563454,4,1
8797893,-67.07775,34.482357,4,1
8818030,29.31755,-2.4883256,9,1
8823340,0.794664,-39.494347,4,1
8830834,-15.546251,-78.96179,4,1
8839661,70.62958,15.427322,7,1
8839684,-18.167585,18.969894,4,1
8841156,-27.370445,43.643,4,1
8848810,-67.09598,-58.63876,4,1
8848811,44.645638,-32.133583,4,1
8848815,53.44417,35.48342,4,1
8848816,41.760605,59.135902,14,1
8848817,22.25253,17.411478,9,1
8848818,74.375305,33.096622,1,1
8848819,53.16199,-16.08276,9,1
8848820,70.5942,31.66816,4,1
8848821,-11.36907,18.827213,4,1
8848822,-29.089094,49.956055,4,1
8848823,18.48781,15.767488,7,1
8848824,77.76521,31.852833,1,1
8848825,-44.73806,-17.472895,4,1
8848826,-26.874088,30.276562,1,1
8848827,21.772676,29.074661,1,1
8848828,39.521988,-24.50889,9,1
8848829,48.689415,37.416687,3,1
8852534,38.861115,-34.03554,4,1
8855130,-29.540026,12.880961,7,1
8857545,-18.291534,-11.974617,4,1
8857546,-43.804295,-73.76186,4,1
8857547,-57.58938,-13.02643,4,1
8857548,-23.391031,5.131659,1,1
8857549,-33.89844,-12.246664,4,1
8857550,-15.825005,-77.898285,4,1
8857551,-11.069688,-35.51152,4,1
8857552,-3.874412,-42.41293,4,1
8857553,24.824677,-6.97676,4,1
8857554,24.862564,-6.963935,4,1
8857555,24.862835,-6.956896,4,1
8857556,21.687881,9.798185,4,1
8857557,22.371067,-45.065533,7,1
8857558,3.785669,1.2337229,4,1
8857559,-20.394657,-12.568073,4,1
8857560,-20.540619,-12.594999,4,1
8857561,-18.253235,-11.956709,4,1
8857562,-22.156702,12.631391,4,1
8857563,0.58667254,-55.410416,4,1
8857564,-42.69494,-26.699862,4,1
8857565,75.20786,5.2848744,13,1
8857566,71.55377,3.4359186,17,1
8857567,73.51428,4.1965327,0,1
8857568,74.81225,4.911701,4,1
8857569,70.49596,7.711984,7,1
8857570,6.3310184,-17.915564,9,1
8857571,-10.769082,-11.0099125,4,1
8857572,-5.1219287,-8.99622,9,1
8857573,48.532284,-20.83884,9,1
8857574,-47.559597,-20.002449,4,1
8857575,-26.830235,-14.775748,9,1
