PMID,col1,col2,topic,period
10365645,22.077274,26.23446,0,1
10365646,-27.05502,42.81898,4,1
10365647,57.61234,-9.237901,13,1
10365648,25.661638,31.870571,0,1
10365649,-0.045539703,8.913088,0,1
10365650,58.097897,-11.263897,13,1
10365651,18.387957,22.350601,0,1
10365652,-13.479005,0.9089305,16,1
10365653,47.807312,25.569256,0,1
10365654,17.400663,-6.985463,9,1
10365655,30.620422,15.918335,0,1
10368854,50.71223,-10.355604,13,1
10371361,-32.982983,27.231997,4,1
10383553,-27.88399,-3.7448053,7,1
10391415,-45.77454,-4.311967,2,1
10401444,9.813001,-17.923256,13,1
10423598,1.1374679,-11.530062,10,1
10427469,-4.0814166,13.569341,15,1
10430105,-17.17476,-4.763473,14,1
10438180,-51.90317,11.21976,14,1
10442690,-10.12555,-35.08487,7,1
10442691,-2.4211326,1.4296929,8,1
10442692,-18.764793,7.441387,16,1
10442693,19.54289,15.855376,0,1
10442694,22.271667,16.427,0,1
10442695,24.811005,2.9617424,0,1
10442696,43.46202,1.6461896,8,1
10462602,-7.065242,-7.8331623,7,1
10468314,22.159763,-26.626583,1,1
10493270,-20.501198,-12.946488,14,1
10496301,-7.5237465,-15.487284,7,1
10496302,7.87557,-10.109218,7,1
10500444,-9.263601,-15.6272135,7,1
10505580,-15.2926235,-5.631195,10,1
10510137,1.7689202,-0.8148929,7,1
10510159,-31.785927,27.672935,4,1
10510776,25.532433,20.80798,0,1
10513005,5.067177,31.970898,0,1
10515412,-35.99089,18.81455,14,1
10519444,16.288282,-2.3439112,13,1
10519445,-26.159796,47.837975,4,1
10519446,37.661415,22.697315,15,1
10519447,-18.873308,-2.7425,14,1
10519448,-4.8745556,-4.531143,14,1
10519449,-32.145176,14.295915,12,1
10519450,-3.9446843,4.2340975,15,1
10519451,-29.740572,42.411118,4,1
10519452,-20.686197,-10.163764,14,1
10519453,19.732811,0.92784315,15,1
10519454,33.9201,22.213085,0,1
10519455,2.475554,9.342786,8,1
10519456,29.42091,22.807104,0,1
10519457,19.385757,9.0136795,10,1
10519458,26.707405,12.2876,12,1
10519459,55.82761,-15.104197,13,1
10525029,-45.54615,-1.508692,14,1
10533699,-9.954441,0.97271967,16,1
10546861,12.997339,-4.4790535,14,1
10546923,-51.850384,12.132139,15,1
10554048,-22.532608,-3.0133355,14,1
10563181,-20.895527,19.950844,4,1
10566561,-16.682018,20.861984,4,1
10574190,18.364542,3.2318017,9,1
10574197,8.91106,16.716211,0,1
10578154,-32.797653,27.339056,4,1
10579476,-19.620434,38.380478,4,1
10589962,-28.54823,48.051865,4,1
10590713,-1.9331464,9.6524515,15,1
10594465,1.3468565,-26.284903,7,1
10604816,-8.725103,37.507927,8,1
10604817,26.125519,-14.729559,8,1
10604818,-16.77735,-3.0713034,14,1
10604819,22.719519,-14.338809,10,1
10604820,17.835854,11.587655,0,1
10604821,0.8920835,-3.457549,7,1
10604822,-18.932608,-24.312967,14,1
10604823,-4.9302225,20.920938,8,1
10604824,5.7987156,3.3014703,0,1
10604825,3.7972503,23.431843,8,1
10604826,34.979614,-21.825666,8,1
10604827,-0.9330445,35.983425,0,1
10604828,-7.854835,7.4908714,7,1
10604829,-17.7983,30.015642,4,1
10604830,21.00663,18.236721,0,1
10609607,16.54452,-19.624832,12,1
10612554,-50.41899,16.04661,6,1
10620574,18.786528,15.250921,9,1
10625111,57.8113,-12.03337,13,1
10628897,-11.225132,-14.876301,15,1
10657059,14.980656,16.931276,0,1
10663446,26.48814,-19.14419,15,1
10663447,1.8664414,-7.484175,7,1
10676988,-4.6941013,30.838118,0,1
10676997,40.21656,19.288116,0,1
10684356,-28.407354,43.368904,4,1
10688249,6.1334844,-0.57539463,7,1
10688250,-20.081886,38.797523,4,1
10688251,-26.547338,47.17352,4,1
10688252,-25.818089,46.30873,4,1
10688253,-25.01067,48.434162,4,1
10688254,-17.545494,24.229301,15,1
10688255,-23.223406,20.212345,4,1
10688256,-18.772444,-50.537098,5,1
10688257,-5.710331,8.54679,7,1
10688258,3.7784808,-11.597211,5,1
10688259,0.30048278,-9.699795,7,1
10688260,0.1131511,-16.647125,7,1
10688261,22.932775,-42.324924,5,1
10688262,-10.44724,-24.935444,4,1
10688263,20.752047,1.4022721,2,1
10688264,19.740088,-33.436745,13,1
10688266,13.506922,7.47632,9,1
10688267,16.06839,-32.44996,15,1
10688268,2.654566,-8.460623,7,1
10688269,7.1050925,-3.4748156,7,1
10688270,4.04694,31.920954,7,1
10688271,-1.8550442,-10.682867,7,1
10688272,15.245244,-26.37218,12,1
10688273,17.473244,-26.722372,12,1
10688274,14.944246,-10.74017,5,1
10688275,1.1229149,-7.466232,15,1
10688276,3.0208797,-4.5461984,15,1
10688277,-13.878811,-28.40447,5,1
10691121,-17.03923,1.1160573,3,1
10693984,6.3156953,15.162437,8,1
10698567,23.57602,-11.986459,2,1
10701432,7.5793424,17.111904,0,1
10702552,-49.891544,-7.5759974,3,1
10704125,28.93037,-38.326534,0,1
10718663,16.802122,38.950447,0,1
10719906,27.161968,27.32459,0,1
10720564,4.224292,-28.073196,9,1
10733213,31.651272,19.09093,9,1
10749516,-9.547714,-3.2287288,7,1
10759685,7.2232547,-13.706716,12,1
10761535,5.2082467,17.290033,1,1
10765466,39.11614,-0.5672128,0,1
10770413,1.8383746,38.98682,4,1
10770460,22.296043,-26.635887,13,1
10772431,17.178688,-7.4617815,9,1
10774624,17.765144,-21.42677,12,1
10774625,-4.9623375,20.967266,6,1
10774626,-14.972621,32.148895,8,1
10774627,-49.198135,13.877648,10,1
10774628,-22.83818,12.730718,4,1
10774629,8.200208,10.518991,8,1
10774630,22.052382,26.2008,0,1
10774631,14.794732,16.389425,0,1
10774632,-9.529884,20.452488,0,1
10774633,18.566778,9.509704,0,1
10774634,13.858829,-21.881992,12,1
10774635,13.787747,-20.180159,12,1
10774636,9.156012,1.9393529,0,1
10774637,31.825598,-13.56252,12,1
10774638,16.214148,22.16969,0,1
10774639,40.53758,-4.518799,12,1
10782701,-7.2119594,-15.505583,1,1
10797881,29.362223,6.906157,0,1
10798293,17.668762,14.212672,9,1
10798303,28.082611,14.453722,0,1
10801244,-46.74205,-4.911663,14,1
10823294,7.848663,-7.082654,12,1
10823370,2.197692,40.135006,0,1
10823371,1.8727986,39.614075,0,1
10823372,2.009861,39.77456,8,1
10823376,-18.729996,24.165625,4,1
10823378,-19.124456,23.83282,4,1
10839773,21.818312,17.523733,0,1
10843461,-13.363596,23.757915,4,1
10850388,40.507328,-4.9763145,9,1
10850389,21.917831,-26.409216,12,1
10850390,-48.43015,-6.1587715,14,1
10850391,31.557783,3.2034805,0,1
10850392,4.4458547,-17.291742,2,1
10850393,27.46066,20.649958,0,1
10850394,-3.714934,5.648471,0,1
10850395,-17.233227,43.736427,4,1
10850396,3.681262,10.129841,5,1
10850397,36.017513,-20.179722,13,1
10850398,7.5250864,-4.509068,14,1
10850399,-34.790745,3.2060146,16,1
10850400,28.687609,-1.421612,3,1
10850401,55.776905,-11.330111,13,1
10850402,-27.262123,-3.4020522,14,1
10850403,-15.734149,16.635862,4,1
10850404,-34.28292,4.7667203,16,1
10850405,-34.379124,4.8491135,16,1
10850406,-55.244984,11.842258,8,1
10851556,-2.8756678,14.7708235,10,1
10853876,-12.961292,19.092646,16,1
10855844,-6.318794,-16.696024,15,1
10860900,10.373312,-9.931403,5,1
10862124,27.461435,-9.38264,0,1
10867972,55.041313,9.408286,3,1
10868634,-28.458183,40.04797,4,1
10872642,-19.411076,-6.833069,14,1
10888311,-24.878716,-6.639757,16,1
10901127,15.07612,19.330997,0,1
10901148,19.622986,23.457956,0,1
10905511,-21.900763,0.26600263,14,1
10922957,10.476734,-8.340221,7,1
10926256,5.170999,-1.5746729,7,1
10926893,42.88264,-0.81630194,3,1
10928651,35.45456,-8.093747,8,1
10930147,14.123488,-7.678129,5,1
10942173,8.669761,6.8921385,13,1
10942174,13.55154,-34.59348,15,1
10942175,-29.142176,8.427839,14,1
10942176,-8.813096,-1.981232,14,1
10942177,16.245392,-2.3569398,13,1
10942178,17.105425,-24.025627,12,1
10942179,17.409237,-8.712604,5,1
10942180,-1.5571678,12.805238,15,1
10942181,20.879343,-33.11459,0,1
10942182,-17.507805,23.606283,0,1
10942183,34.937477,-9.030071,8,1
10942184,1.6736661,10.822986,15,1
10942185,17.488838,-6.9183693,15,1
10942186,4.006937,-24.32981,10,1
10942187,-12.267663,8.983004,6,1
10942188,2.800951,9.698468,8,1
10942189,19.307259,15.735266,9,1
10942190,-1.875715,22.82303,1,1
10942191,29.87154,-38.21307,12,1
10942192,26.290962,13.644028,12,1
10947316,11.4753275,-7.8732,5,1
10970925,1.7757823,5.4385777,13,1
10971782,-20.275131,-10.204895,14,1
10976660,-29.662819,9.3250065,14,1
10994377,31.443525,-28.304981,13,1
11014472,-5.927404,14.030093,14,1
11020035,-2.1192954,9.56524,15,1
11028766,6.224441,22.849598,1,1
11034253,-1.1470431,-8.903032,12,1
11034254,26.733644,12.235275,12,1
11034255,46.562157,-13.476087,15,1
11034256,-41.423927,-1.6089693,16,1
11034257,-19.611319,10.444748,16,1
11034258,-17.70975,1.3726839,15,1
11034259,0.29424417,5.279824,3,1
11034260,-19.731203,36.991177,16,1
11034261,10.285938,2.3779867,5,1
11034262,20.020311,13.378636,16,1
11034263,-3.837721,-9.765122,7,1
11034264,-49.219524,11.669834,12,1
11034265,-9.536595,26.547548,0,1
11034266,-12.4689045,22.719809,6,1
11034267,-52.183193,14.00426,6,1
11034268,2.5995646,37.72963,0,1
11034269,0.8370744,25.673239,0,1
11034270,22.798416,7.6290107,0,1
11034271,15.105799,26.452051,0,1
11034272,-14.092545,-28.099144,5,1
11034273,-0.51738155,-3.527266,12,1
11034537,35.578938,2.3941715,8,1
11041319,58.732586,-11.996059,13,1
11045889,-19.6914,-4.0760784,14,1
11051215,-7.0158796,1.9728097,10,1
11059259,7.627112,-11.578247,12,1
11064183,46.154522,-27.520477,12,1
11069437,46.394558,-27.455055,12,1
11076069,27.042442,25.058699,0,1
11076078,17.67466,21.584135,0,1
11089277,31.920752,-5.3785496,12,1
11092608,25.89879,-22.51642,15,1
11103900,5.5064325,20.72509,2,1
11106142,-19.609005,3.4325845,10,1
11114057,25.092827,11.166334,0,1
11124341,-8.215887,37.877956,8,1
11128230,38.609863,-9.465977,0,1
11128231,10.444958,-19.82125,3,1
11128232,46.971096,-12.567649,3,1
11128233,-45.568153,-28.3915,14,1
11128234,-25.77192,-2.8319013,16,1
11128235,-37.27657,3.5802765,16,1
11128236,21.374567,1.6832138,13,1
11128237,24.35242,3.5425603,14,1
11128238,24.431564,-24.231224,16,1
11128239,-0.90521514,24.320381,1,1
11128240,40.40126,6.6802053,0,1
11128241,25.467207,21.034107,0,1
11128242,-46.36064,12.992534,1,1
11128243,28.537022,16.034224,9,1
11128244,34.581814,2.8702075,12,1
11128245,-11.9879875,-21.470499,7,1
11128246,51.942562,14.000415,3,1
11128247,3.9988787,0.97406757,8,1
11129082,-6.709845,25.054386,0,1
11136292,-35.849976,6.3046203,16,1
11147932,56.484566,-11.857735,13,1
11156362,-7.1487546,23.189775,8,1
11167666,-12.948932,-0.6669417,16,1
11170235,5.5640926,17.082191,0,1
11174097,-2.2440739,-13.635823,7,1
11175632,9.874255,25.334095,8,1
11178326,29.924156,48.60433,14,1
11186249,12.570528,2.599558,12,1
11192472,-40.74111,3.9245117,16,1
11192870,16.798164,3.1301565,5,1
11204214,22.166618,20.587301,0,1
11204219,25.13519,24.224297,0,1
11206036,45.47914,-27.42163,12,1
11206037,38.624763,-16.2983,8,1
11206038,43.528362,-8.779998,0,1
11206039,42.957535,-15.374793,0,1
11206040,-28.46443,48.3853,4,1
11206041,-31.307987,-2.672912,6,1
11206042,-9.055827,14.214133,4,1
11206043,19.814257,1.2963687,8,1
11206044,17.890924,19.439749,0,1
11206045,18.613344,15.280001,9,1
11206046,5.468908,39.902622,0,1
11206047,38.853436,4.4879756,15,1
11206048,40.55222,-3.0993974,12,1
11206049,4.442301,-17.338873,5,1
11217202,-23.871105,17.885324,4,1
11217874,11.582018,-31.193392,1,1
11218242,36.415073,-31.285751,15,1
11219484,1.5428755,-4.9790134,7,1
11236809,-2.7639613,-10.394391,7,1
11236810,-33.110687,22.839405,4,1
11239510,-20.731012,39.3055,4,1
11242663,-5.8183403,-1.6336688,7,1
11248471,26.744534,-11.902273,9,1
11253616,53.431274,11.414186,16,1
11279772,-13.509256,-30.07085,13,1
11280621,-9.201214,13.973074,15,1
11291759,-1.5308673,9.172767,6,1
11293909,-49.41807,18.230335,6,1
11294509,-20.877817,8.650438,16,1
11294510,36.351433,-10.829527,12,1
11294511,-28.298765,48.41462,4,1
11294512,-31.40944,25.510933,16,1
11294513,6.6053176,-19.489523,2,1
11294514,19.455559,-22.265455,12,1
11294515,42.17546,-2.487015,8,1
11294516,-14.090492,23.86502,7,1
11294517,29.994299,11.139655,0,1
11294518,-11.338959,14.566142,0,1
11294519,-5.7782545,4.266813,10,1
11294520,26.345821,-4.353142,12,1
11294521,4.118015,28.069695,9,1
11294522,8.725097,6.9968233,6,1
11294523,-8.473585,5.847663,0,1
11307363,-10.74548,0.7417175,16,1
11313681,-14.023828,5.880722,14,1
11318398,45.780476,-27.432915,12,1
11327197,-6.6058702,-12.354491,7,1
11328550,-23.532562,-11.640561,14,1
11345481,25.041737,-15.185904,13,1
11360023,6.195758,-4.5840845,13,1
11360024,39.756035,-2.1930196,14,1
11360025,-19.575495,4.490195,14,1
11360026,-18.695051,-5.5005646,14,1
11360027,21.909647,-1.1663404,15,1
11360028,22.914215,6.518483,15,1
11360029,29.918648,-38.103497,12,1
11360030,29.883469,-37.719612,12,1
11360031,-3.3028126,-10.773677,13,1
11360032,7.110887,48.278454,0,1
11360033,-1.7974502,13.130153,15,1
11360034,-1.5644842,16.2483,15,1
11360035,34.914707,-8.87039,8,1
11360036,-5.181066,30.226143,16,1
11360037,17.700766,27.592056,0,1
11360038,10.609242,22.229761,1,1
11360039,27.978058,36.31556,0,1
11360040,5.8986964,40.756405,0,1
11360041,5.011081,-11.824987,7,1
11360042,26.574665,-25.052063,15,1
11368293,-33.330387,28.939568,4,1
11370995,-9.531668,20.465317,0,1
11371222,10.094438,25.372236,8,1
11372006,7.1928244,-33.98462,5,1
11372585,-51.89588,10.99619,16,1
11379957,4.910208,-6.1241403,9,1
11380576,52.53022,13.234215,3,1
11386494,-7.1899014,-5.008489,13,1
11393724,25.381,18.638588,0,1
11394933,-24.67445,-22.366245,7,1
11399981,-12.357344,-17.274992,9,1
11402631,-3.573208,-4.5438414,15,1
11408994,15.354644,-11.785525,7,1
11412815,7.4356065,-14.053722,12,1
11419562,-9.611713,10.085528,7,1
11420894,38.715824,-0.32768527,3,1
11422606,54.370125,11.683165,16,1
11437692,-18.337858,17.178297,4,1
11451038,-39.229023,-6.8046155,16,1
1146765,2.551403,-1.2959602,13,1
11468234,-29.94819,9.571706,0,1
11475466,-6.713862,-33.25916,7,1
11475800,-16.139616,0.2678388,7,1
11475801,-2.7670033,-7.152203,7,1
11475802,-10.499742,-3.7300832,7,1
11475803,-3.3827121,-12.226686,5,1
11475806,12.894231,-4.5138187,5,1
11477312,0.77722883,-8.112098,15,1
11477313,12.65161,-12.842946,5,1
11477314,14.043797,-26.521406,5,1
11477316,-31.967503,29.097736,5,1
11477317,21.905104,-26.396711,12,1
11477318,25.32254,28.39904,0,1
11477319,13.761711,5.697135,15,1
11477320,17.225164,15.62076,0,1
11477321,18.215431,20.870275,0,1
11477322,10.070223,-4.9039173,14,1
11477323,8.359317,32.04137,0,1
11477324,25.168118,28.84877,0,1
11477325,32.042435,-30.269838,12,1
11477326,22.714798,-28.324568,0,1
11477327,26.106913,-29.300068,5,1
11477328,14.191741,-27.778929,5,1
11477329,9.45856,-11.086631,12,1
11477330,-44.826454,-4.04811,1,1
11477331,28.823265,26.937136,0,1
11477332,-9.032365,14.193911,15,1
11486821,18.07268,15.522916,9,1
11487971,-0.6600524,17.755104,9,1
11488777,-8.41055,-33.471546,3,1
11489288,23.417404,-20.077642,13,1
11499485,32.06845,-29.922468,0,1
11499851,11.360884,10.956128,1,1
11501221,38.46937,-16.089907,8,1
11504336,15.075445,-8.039423,5,1
11512643,33.28987,11.637667,14,1
11519126,-31.696962,25.90959,4,1
11521893,-15.737094,21.602562,9,1
11522119,-27.366508,40.983414,4,1
11523122,8.761186,-7.355527,14,1
11523724,-18.635206,24.269054,4,1
11524033,28.913916,-17.64707,3,1
11531654,14.710993,-21.108154,12,1
11549206,18.54533,-26.878204,12,1
11564048,5.486539,-0.83021414,13,1
11564049,26.1972,-16.935827,15,1
11564050,-7.087516,-29.30412,7,1
11564051,-13.317042,-5.2770925,7,1
11564052,7.2228827,-13.707755,12,1
11564053,-27.884157,-3.7450037,7,1
11564055,8.583063,-27.6867,15,1
11564057,1.7692995,-0.8169119,7,1
11564058,1.3468565,-26.284903,7,1
11570149,-18.193455,-10.587987,14,1
11571833,-29.250662,-10.340466,7,1
11573850,58.84692,-12.237717,13,1
11578795,14.156876,0.59287333,15,1
11585002,14.239976,-10.927291,5,1
11585128,25.293016,29.578142,0,1
11587344,28.469069,20.229065,0,1
11591894,-1.7105613,6.3496227,15,1
11591895,-5.174206,3.3530478,14,1
11591896,-28.213137,46.61035,4,1
11591897,-24.580454,49.62067,4,1
11591898,-26.911757,9.667767,14,1
11591899,-38.726074,-6.7915835,15,1
11591900,16.03277,22.16999,0,1
11591901,3.737176,26.099154,2,1
11591902,29.92713,-9.473036,0,1
11591903,45.30282,-27.350428,12,1
11591904,29.348984,-14.47628,12,1
11595558,-27.565096,44.03077,4,1
11600293,9.427971,44.42947,0,1
11642313,-6.953802,-13.91105,8,1
11673876,3.1194618,4.4519715,8,1
11678370,31.850172,22.28163,0,1
11679679,-16.537937,-8.175603,14,1
11688535,-37.06648,-10.461165,2,1
11694236,-7.024597,-15.216737,7,1
11694265,-7.8160563,23.00375,4,1
11696284,3.3601427,-20.819502,11,1
11704784,-24.43183,-9.866726,7,1
11704788,-11.68213,-2.3997395,14,1
11704898,31.975822,-30.156637,13,1
11709326,-27.676376,-16.090143,14,1
11721679,-19.20293,-5.480787,14,1
11735602,-5.884463,-1.4817231,7,1
11735603,-12.3948765,4.46157,16,1
11735605,-6.963738,-13.072504,5,1
11735651,-6.1604905,-20.524763,7,1
11736859,-9.005535,2.9644475,14,1
11737387,25.242987,4.111181,5,1
11746922,10.710206,16.260078,0,1
11768177,35.828186,-13.202984,13,1
11770808,-16.883047,30.417717,4,1
11792161,-1.4371186,-7.9717793,3,1
11802090,15.267036,-10.133885,5,1
11802091,-21.126253,9.946223,16,1
11802092,3.8832405,8.401264,8,1
11802093,17.115026,-24.00985,12,1
11802094,7.038923,-15.656618,10,1
11802095,-29.903109,4.216269,16,1
11802096,-2.397289,0.9330521,16,1
11802097,-29.550095,25.798695,2,1
11802098,-32.007416,26.883877,4,1
11802099,-11.818244,7.848428,16,1
11802100,15.469129,-18.406767,12,1
11802101,18.258154,24.124393,0,1
11802102,-21.606127,47.995667,0,1
11802103,29.4292,-37.673218,12,1
11802104,18.848738,14.778772,9,1
11802105,5.055292,11.8836975,8,1
11802106,40.37067,5.6973557,1,1
11802107,38.53549,-9.5182,7,1
11802108,-18.560923,11.020834,0,1
11802109,-25.263811,47.477154,4,1
11802110,4.5187836,26.201113,0,1
11805715,-26.440403,11.367121,14,1
11805717,34.517944,-19.498167,8,1
11805718,-2.8499088,-21.409039,5,1
11805719,-5.8316545,8.53706,7,1
11805720,-13.692186,15.537526,4,1
11805721,-17.781889,17.673046,4,1
11805722,-21.670938,30.822586,7,1
11805723,-15.101755,16.131,4,1
11805724,-15.366505,0.66047174,7,1
11805726,10.522027,-14.249474,7,1
11805727,23.547974,-18.354565,3,1
11805728,27.471321,-21.493933,7,1
11805729,27.770317,-20.380135,15,1
11805730,-11.063347,29.137371,7,1
11805731,40.766094,19.422049,7,1
11805732,6.542907,41.500175,0,1
11805733,9.175953,47.529827,0,1
11805734,10.336923,44.35021,0,1
11805735,4.916869,-20.009031,7,1
11805737,-11.661038,-21.29912,14,1
11805739,35.834454,-14.463935,13,1
11805740,7.396262,-15.00409,7,1
11805743,20.89877,9.459039,8,1
11817028,1.969752,-0.3286134,0,1
11817038,16.83363,16.268568,9,1
11817042,29.876856,-24.366407,0,1
11825098,-10.510919,0.8333874,16,1
11829197,-11.243237,-22.936588,3,1
11829202,-9.1276045,14.222457,7,1
11832697,2.0498683,-4.815553,5,1
11833142,-24.860374,20.133883,4,1
11835079,-52.12189,10.277987,16,1
11838409,14.744633,-8.037519,5,1
11847535,-9.658425,0.35169765,16,1
11852962,-16.866064,-1.2408719,7,1
11856782,-26.522238,46.507362,4,1
11860744,1.3214899,21.895462,1,1
11861442,-21.424892,47.944057,4,1
11862246,-9.2481575,-9.992955,7,1
11866383,26.17341,9.47792,0,1
11868803,-31.674139,46.564457,4,1
11876020,44.57789,14.291752,1,1
11876509,-12.279282,-19.767208,9,1
11876575,18.016668,-22.108004,12,1
11883658,9.083373,-14.474406,12,1
11888054,27.014008,25.07181,0,1
11888332,-24.198204,23.765676,4,1
11888353,-2.7094438,-21.498201,5,1
11897965,42.12416,-26.821428,8,1
11897966,11.934829,7.8679795,8,1
11897967,5.6047087,32.31039,8,1
11897968,21.599735,0.3585232,2,1
11897969,7.992354,15.7084465,8,1
11897970,22.84981,1.2932754,8,1
11897971,34.843025,36.31937,8,1
11897972,8.90609,46.92914,0,1
11897973,3.7248278,-17.808996,14,1
11897974,12.294328,-0.47273314,8,1
11897975,2.120523,-4.8879685,8,1
11897976,19.370365,15.792366,9,1
11897977,-26.088896,48.479816,4,1
11897978,-11.058699,3.946481,16,1
11901656,-15.263699,-15.631878,5,1
11906264,-48.69033,14.054712,6,1
11908757,40.578007,-3.16417,5,1
11933027,19.427217,32.411167,0,1
11936707,9.727865,-2.0584555,12,1
11952020,-21.323536,22.444141,4,1
11953659,0.04243359,-6.184029,2,1
11959572,-19.409124,-6.8535,14,1
11960153,54.331833,12.417379,15,1
11964901,14.929791,-10.886179,5,1
11968839,12.7515135,25.570242,1,1
11978172,22.655657,6.6531982,3,1
11978502,-29.078499,-7.4597163,16,1
11981361,-15.358411,-6.588906,14,1
11996488,15.383739,38.82277,0,1
12004942,32.3951,20.914818,9,1
12005224,3.5833688,-12.662743,13,1
12011820,-12.671366,6.017833,14,1
12016901,45.53006,22.155367,0,1
12021621,14.791815,-10.347057,5,1
12021622,26.906,-16.02884,15,1
12021623,36.035213,-0.31842235,15,1
12021624,-22.872269,31.906279,4,1
12021625,15.106557,-37.72949,15,1
12021626,-27.630928,-7.4713783,16,1
12021627,26.90146,-16.022264,10,1
12021628,-10.038451,8.971869,15,1
12021629,42.928486,-0.7849374,3,1
12021630,40.014797,-1.7706746,3,1
12021631,-23.163568,51.355564,4,1
12021632,-13.395227,17.17857,5,1
12021633,16.111023,11.96125,0,1
12021634,21.259584,14.4573765,8,1
12021635,18.150171,15.832371,9,1
12021636,-21.644264,11.268182,16,1
12021637,36.071285,2.2541654,8,1
12021638,18.383453,-26.73671,12,1
12021639,-27.561363,44.915436,4,1
12021640,-12.868642,-1.9937665,1,1
12021641,-13.777344,-7.405328,10,1
12022896,-11.627993,43.005135,15,1
12035820,13.630709,-13.156555,7,1
12036390,-21.075203,39.704567,4,1
12058350,-6.6799116,25.05895,0,1
12064375,-33.060104,9.665042,14,1
12081585,26.196163,9.451326,7,1
12083321,-23.715837,17.771795,4,1
12083322,2.1414661,-7.5641046,12,1
12085667,-13.057182,-1.8547606,14,1
12090149,-2.1741333,-14.144258,7,1
12099982,-31.895805,25.55528,4,1
12109847,-50.526947,15.235544,6,1
12113989,16.894249,13.644543,9,1
12122533,-33.46109,-20.548178,14,1
12125001,12.446124,38.86544,0,1
