PMID,col1,col2,topic,period
10157736,-54.184628,9.523476,0,1
10159580,-30.893135,25.147541,0,1
10161611,-3.2494028,-9.217834,0,1
10165116,52.159737,-1.8063598,5,1
10165117,49.33893,-13.233015,0,1
10166408,-35.00338,-47.98767,0,1
10172600,-43.59766,11.134565,0,1
10173938,-54.901276,30.21378,0,1
10188478,-77.81222,-16.561293,5,1
10190647,41.053772,-79.81378,5,1
10191748,-17.324411,-24.152084,5,1
10191904,9.779421,27.540413,5,1
10192409,3.8111277,8.906012,5,1
10192748,-29.56553,-15.675897,5,1
10194038,68.07287,-47.296864,5,1
10199057,-21.890913,28.165201,0,1
10200132,12.5893,24.404411,5,1
10200746,12.267012,33.836124,5,1
10202617,56.475365,-53.576084,5,1
10203116,-8.803137,46.501057,5,1
10203451,-38.619854,-25.64186,0,1
10204652,-42.550747,67.36058,0,1
10205463,53.40266,-59.03137,5,1
10205553,58.12115,28.824442,5,1
10207830,-15.567279,13.4477415,5,1
10208756,-40.612762,-63.78863,5,1
10210047,-72.60355,-18.66154,5,1
10211535,-38.63947,-25.633713,0,1
10212007,-46.863087,66.523705,0,1
10212893,41.52366,32.33577,0,1
10212896,41.216637,33.5658,0,1
10212898,41.998383,36.20523,0,1
10212911,-31.647783,30.391373,0,1
10214225,-34.06832,21.600506,0,1
10214418,-31.783272,77.38557,0,1
10216973,8.1914215,-49.36872,5,1
10216974,-31.581017,-43.09486,5,1
10216975,-0.08220995,-18.559122,12,1
10216976,-28.638945,-9.202826,12,1
10216979,-27.204958,-0.32382306,12,1
10217333,9.875471,-36.158867,5,1
10217336,-27.372253,-54.016193,5,1
10217342,17.16257,28.983246,12,1
10217346,-20.335514,-36.09647,0,1
10217349,39.707764,68.70633,12,1
10218422,31.853111,43.09009,5,1
10219883,-75.24148,-37.615402,5,1
10223267,38.098156,63.026825,5,1
10227793,9.512999,-37.0081,5,1
10229593,80.68258,16.199114,5,1
10232189,-39.363922,6.052286,0,1
10233201,28.286789,-50.714798,12,1
10235053,10.701101,-6.184368,1,1
10326422,6.2887444,55.91345,0,1
10327219,-47.923985,18.893427,0,1
10331097,-60.677116,30.37419,0,1
10333129,-15.566562,41.86484,7,1
10333168,13.678802,33.673557,5,1
10335141,-13.621456,81.91581,0,1
10335241,-19.172066,18.997267,0,1
10335607,-20.837667,-54.245277,12,1
10336581,-39.86604,33.933212,0,1
10340182,-10.601717,1.2528678,5,1
10344906,-12.741114,-18.203674,5,1
10346515,-39.225193,-15.730029,5,1
10347430,-14.759428,19.730738,5,1
10347499,-76.717155,-16.121202,5,1
10347529,-66.33902,-2.2838926,5,1
10347624,-30.597342,37.81394,0,1
10349056,-38.677937,-16.668875,5,1
10350694,-82.74772,-18.257593,5,1
10353463,53.74779,3.347289,12,1
10357154,-53.06094,69.13302,0,1
10358580,14.476969,-66.08551,0,1
10360434,14.172574,-48.079193,12,1
10361142,48.0689,40.87826,5,1
10362418,7.398255,32.602764,12,1
10362421,-9.064604,-2.3395436,5,1
10363662,-29.912264,-6.907085,0,1
10364617,13.744352,-68.73004,12,1
10364780,-69.99424,24.100492,0,1
10365571,27.538631,31.102165,5,1
10365647,16.136545,30.809925,5,1
10365649,-32.9159,-37.13625,12,1
10365655,-18.052347,-43.098194,12,1
10365772,-27.24281,82.125404,0,1
10366903,-27.601772,-42.48048,12,1
10368854,17.171387,33.90155,5,1
10371783,26.846851,-37.62441,5,1
10371796,-48.058212,-56.631897,5,1
10372052,-24.274918,19.170366,0,1
10372218,-6.416618,-18.5836,5,1
10372610,16.26287,38.109856,5,1
10378328,-51.427567,63.177723,0,1
10382786,49.012424,28.201061,5,1
10383553,-67.23602,-26.784283,5,1
10388477,32.72261,43.784412,5,1
10391415,-18.39617,-29.746805,5,1
10391423,-47.7941,62.01044,0,1
10391426,-70.33616,27.95484,0,1
10392057,-64.73292,5.880469,5,1
10392076,-56.045708,-41.124195,5,1
10392079,-57.020782,-42.381527,5,1
10392098,32.624557,7.08606,12,1
10392225,-51.295345,65.14359,12,1
10401268,-53.482037,-24.707989,0,1
10401361,38.072216,-76.74715,5,1
10401444,-38.414394,-14.690507,5,1
10401950,-45.872654,74.19859,0,1
10406906,-78.048355,45.06272,0,1
10407816,-20.791529,-1.5593166,12,1
10408746,-36.077625,23.66364,0,1
10414481,-15.735381,-60.424824,5,1
10415445,8.950752,-89.98073,12,1
10420072,-42.678482,54.522385,0,1
10422032,30.399294,40.57355,5,1
10422631,-60.47557,-42.691532,5,1
10427464,25.265406,-7.058365,5,1
10427469,-24.243662,-65.58234,5,1
10428267,53.57301,-42.685345,5,1
10431273,-22.598774,34.518707,5,1
10432370,-29.893023,-3.6828983,0,1
10433030,-25.16515,-65.49393,12,1
10434779,20.333817,44.685883,9,1
10436545,-79.295456,36.60114,0,1
10437711,-82.68093,-3.431331,5,1
10440628,-26.635916,7.3522773,0,1
10440793,-25.37935,-65.72174,12,1
10441688,8.8269005,52.653854,5,1
10442690,-3.2757874,-15.2123165,0,1
10442691,18.98433,56.17862,5,1
10442694,-17.576767,-41.446842,12,1
10446819,-79.668365,-16.583862,5,1
10447050,-15.565122,41.891018,5,1
10451012,41.70042,41.33836,0,1
10451780,8.839795,-11.637423,5,1
10453799,-21.030905,17.422123,0,1
10455595,-7.7315025,46.461735,5,1
10456173,-1.7302862,27.991978,5,1
10457290,-28.17953,10.206344,0,1
10457792,-5.4434867,49.63387,5,1
10461015,-81.88977,35.62925,0,1
10467472,-51.30388,65.14198,12,1
10467834,50.10237,36.968224,5,1
10468014,-51.113068,12.898907,12,1
10468065,-4.997458,30.832808,5,1
10468245,-41.55791,72.12252,0,1
10468293,27.153358,9.07031,12,1
10469491,13.162949,-30.553043,12,1
10470750,-75.52889,-15.222547,5,1
10470756,-77.80177,-19.77791,5,1
10470765,-1.9329787,45.244133,0,1
10470766,-18.27816,-16.58831,5,1
10471241,-44.50213,31.564192,0,1
10471649,9.675766,-62.231697,5,1
10471650,57.952053,-52.181335,5,1
10477679,4.5441976,19.222824,5,1
10479944,59.38733,32.708794,5,1
10479946,-39.260796,-9.916336,5,1
10481707,46.246864,-51.231037,5,1
10483322,3.3460755,59.259014,5,1
10483608,-64.528336,7.834901,0,1
10484791,-72.19883,9.755496,5,1
10484796,57.523895,40.12437,5,1
10484807,-5.9448466,39.85474,2,1
10484808,8.001989,84.56113,5,1
10484986,81.443504,-20.704123,0,1
10486750,-27.444475,-44.66353,12,1
10486755,58.046642,-53.86316,12,1
10487276,53.10225,-48.59611,5,1
10487284,55.982765,-53.630047,5,1
10487287,56.2968,-52.955006,5,1
10493464,-26.609259,7.3582697,0,1
10496302,-32.81167,-9.367341,0,1
10499144,-30.576849,30.647116,0,1
10499740,23.299154,61.701645,5,1
10500444,-54.06701,6.370634,0,1
10502617,53.594177,-62.903515,5,1
10505485,14.138151,31.496107,5,1
10507070,-31.497011,60.576168,5,1
10509153,50.900475,13.360571,5,1
10510137,4.397877,-44.22175,5,1
10510159,41.543095,-38.77322,5,1
10511842,84.905815,-4.115058,0,1
10513125,-44.03529,47.500317,12,1
10513714,37.34389,69.81188,0,1
10513791,65.525734,-21.756979,0,1
10514759,3.7767131,-21.906683,5,1
10515412,10.05948,0.0874407,0,1
10517347,-3.4571214,17.490421,12,1
10517348,-0.3979059,-55.512314,12,1
10519444,-39.40547,-77.52772,5,1
10519448,17.998943,-8.696643,5,1
10519457,-32.993958,-75.76039,12,1
10520091,-14.97697,29.729761,0,1
10520098,-51.140606,32.674458,5,1
10528829,62.84944,-34.04975,12,1
10530675,-37.944412,-52.422863,5,1
10530696,-41.535534,-43.14271,5,1
10530698,-44.425396,-48.586864,5,1
10533630,2.2496314,55.86799,5,1
10533699,-2.541587,-70.85962,5,1
10534212,2.379436,-11.2684765,5,1
10539100,-79.40114,36.072685,0,1
10543676,28.9225,49.295185,11,1
10544915,-42.438927,61.78997,0,1
10551506,-10.469051,-1.5450078,5,1
10551965,-14.522982,-25.092493,0,1
10551966,-76.05591,46.78966,0,1
10551971,-22.664608,-56.103363,5,1
10551974,6.379068,37.435898,0,1
10552940,57.77081,-7.580416,5,1
10554048,-3.5568962,-24.066597,5,1
10556183,-71.26075,27.283691,5,1
10560287,9.147831,-10.319028,0,1
10560800,-3.2300663,-12.187012,5,1
10561143,15.544494,-55.424732,5,1
10561281,48.219093,8.452521,12,1
10561356,34.456924,21.451096,5,1
10561966,46.990685,32.719276,12,1
10562972,47.60633,-60.579304,5,1
10563060,-40.465935,-12.604372,5,1
10565205,71.72327,-9.721966,0,1
10566561,43.302334,-48.05214,5,1
10572981,19.322607,-44.016018,12,1
10574190,15.38528,-48.436825,12,1
10574197,-14.444744,-36.62001,12,1
10576014,-32.347534,-8.78163,5,1
10578712,48.696384,-43.970024,5,1
10582067,-26.183846,-60.43811,5,1
10583634,-17.027931,21.659948,0,1
10584376,62.735477,-34.444073,5,1
10584377,8.234275,-80.72255,5,1
10586396,0.5383521,22.210493,0,1
10588292,-53.127,23.758331,0,1
10588299,20.9736,22.317421,5,1
10589962,67.69864,-44.35804,5,1
10590682,-42.161194,55.446003,0,1
10590713,-35.35851,-38.112892,5,1
10592452,-75.12078,-34.853935,0,1
10592459,-76.8554,-38.427063,5,1
10593131,18.84706,43.415707,9,1
10593132,39.85128,56.885296,5,1
10594465,-48.70563,5.5619535,0,1
10595047,-57.051037,11.253292,5,1
10597083,-60.48243,39.690334,0,1
10597099,-73.444595,-12.283005,5,1
10597120,28.394485,-19.33446,5,1
10605434,-43.12192,-55.27122,5,1
10611616,-19.259537,34.885864,0,1
10612268,-35.351276,29.327986,0,1
10613341,43.053833,11.483294,12,1
10613786,-8.163293,-18.455399,5,1
10614016,-86.69015,-15.9183445,0,1
10614019,-86.62094,-15.923967,5,1
10619290,-25.041155,34.271484,5,1
10620576,-56.442017,4.9801693,0,1
10623319,-26.072067,25.533695,5,1
10625111,14.866591,34.176273,5,1
10626097,0.79172736,3.6291945,5,1
10629444,-8.992228,15.622237,12,1
10632472,-43.653637,74.55425,0,1
10632831,-60.293938,26.166533,0,1
10633602,-21.686966,18.156431,0,1
10633605,-60.936337,-42.533276,5,1
10635053,-76.56561,-37.305534,5,1
10637903,-15.640136,3.2605035,5,1
10637956,-33.179028,-2.3991477,5,1
10639985,2.1018183,55.872765,0,1
10639989,-79.121506,-16.644123,5,1
10640007,-80.11449,-14.499781,5,1
10640022,-66.47017,9.453701,0,1
10643913,8.63742,-44.544933,12,1
10646394,-61.389896,12.448224,0,1
10647573,4.8940525,27.52386,5,1
10647802,10.835687,-62.713276,0,1
10651230,-51.423447,-45.57552,9,1
10654631,11.067477,-10.565529,5,1
10663446,-39.557106,-50.71006,5,1
10663447,-50.609715,8.0048685,0,1
10672892,-30.281286,39.275425,0,1
10672897,-30.536535,30.287828,0,1
10673486,-39.21286,9.009873,0,1
10674199,-40.982105,0.16715302,0,1
10675019,-28.265549,-40.900345,12,1
10676988,-59.965923,-55.899765,12,1
10677819,-68.46253,24.842117,0,1
10682040,-35.376743,30.159563,0,1
10682041,-25.428741,29.557337,0,1
10682042,-30.365767,30.226639,0,1
10682043,-31.895626,31.586079,0,1
10684356,66.5595,-47.07652,5,1
10687263,45.38466,-56.361237,5,1
10688251,70.03872,-42.74266,5,1
10688252,70.658485,-43.130993,5,1
10688255,40.71641,-51.159763,5,1
10688257,31.170946,-48.814407,12,1
10688268,-44.957333,-12.412804,0,1
10688271,-28.3373,-12.250853,5,1
10688272,-38.640553,-7.176786,5,1
10688274,13.813327,-60.83771,5,1
10688418,-53.065613,69.1435,0,1
10689581,13.826185,32.312077,12,1
10690042,27.36846,5.8004293,5,1
10691121,-42.187183,-64.296875,5,1
10695777,41.09669,33.204983,0,1
10695778,41.55979,37.305363,0,1
10695779,13.760386,9.022204,5,1
10698567,-5.8156767,1.3004848,12,1
10698807,-19.960108,16.56565,5,1
10699302,43.0326,15.49762,12,1
10699303,35.52531,19.870974,0,1
10699304,35.618393,17.981722,12,1
10699306,42.62662,14.080874,12,1
10701172,-33.70214,26.363167,0,1
10701432,7.3258815,-34.27648,12,1
10701819,-19.48779,21.798874,0,1
10703251,-42.072556,-45.803402,0,1
10703293,-53.482037,-24.707989,0,1
10704094,-34.308437,-23.582073,12,1
10704125,-8.914256,16.076965,12,1
10708160,-56.98682,-21.964338,5,1
10708161,12.078583,2.6384828,5,1
10708172,-67.02095,-31.40639,5,1
10711130,-21.514166,26.529245,0,1
10711134,27.28909,39.99953,5,1
10711640,0.3544254,-37.20967,12,1
10715498,-36.922348,-3.287485,0,1
10718663,-6.032602,-53.462673,12,1
10723328,-56.98382,-39.910122,5,1
10723341,16.904755,-12.734331,5,1
10724634,-45.51443,42.889168,0,1
10724646,-44.79768,75.789986,0,1
10724650,-43.11188,71.93918,0,1
10726023,-53.102264,68.97094,12,1
10726809,8.129889,18.40371,5,1
10733213,-29.398396,-37.744473,12,1
10734698,10.198226,-5.7440886,0,1
10737712,31.140285,4.078231,12,1
10741287,28.537964,-8.919692,5,1
10745710,31.77371,31.816067,5,1
10749516,-38.428036,-51.29483,5,1
10750473,8.468798,-81.22969,0,1
10750520,10.127388,-5.498593,12,1
10750934,-72.667786,-10.044398,5,1
10752047,13.681436,-64.68514,0,1
10758022,-28.049225,11.144143,0,1
10758585,-1.9511539,27.961748,5,1
10758948,-13.139999,77.121475,0,1
10762302,-39.987812,29.764261,0,1
10770413,34.19151,-48.93515,5,1
10770681,14.769699,14.886348,5,1
10772375,-49.017166,17.329792,0,1
10772585,-61.212234,1.9362348,5,1
10774542,-24.609064,-33.79088,0,1
10774624,-28.645811,-7.1898127,5,1
10774626,57.68297,-53.523064,12,1
10774627,41.202015,70.33083,5,1
10774628,56.81584,-40.83957,5,1
10774633,-32.91864,-75.769165,12,1
10774638,-18.471317,-49.898724,12,1
10776080,-60.91075,-40.59386,5,1
10776394,26.49838,64.16976,5,1
10777082,74.9069,-5.0016274,0,1
10777083,74.93449,-5.0190644,0,1
10779448,-61.860367,-44.01212,5,1
10780196,2.3083084,-45.057728,0,1
10786482,26.291382,29.066845,0,1
10789718,29.264738,-5.0505667,5,1
10790718,25.911,3.3660722,0,1
10795941,5.856313,-21.171795,5,1
10797777,-41.64217,-14.858708,5,1
10800008,-3.3132,13.10531,5,1
10801244,-13.4873085,-24.336311,5,1
10802415,2.2392766,45.433765,5,1
10802993,-82.58118,-4.3511996,5,1
10804348,9.117601,-80.95065,5,1
10805519,57.68142,58.83901,12,1
10808826,-23.620098,38.70575,0,1
10808885,7.572546,12.672112,5,1
10809346,-4.0915704,24.15035,0,1
10811238,14.32703,35.363014,5,1
10814745,53.591057,-61.63033,5,1
10814746,53.585068,-61.703827,5,1
10814748,53.587337,-61.65735,5,1
10815321,9.3967085,-10.291976,0,1
10816754,41.679657,37.63129,0,1
10823293,-42.124054,-13.331921,0,1
10823294,-31.28414,-7.5121446,0,1
10823376,35.320553,-50.105072,5,1
10823378,35.69342,-50.24576,5,1
10823524,9.576794,-43.414814,5,1
10826665,-39.18749,-14.234958,5,1
10828901,-9.836827,46.050877,0,1
10831925,33.23644,41.409416,5,1
10832939,-70.24637,23.454044,0,1
10838975,-59.619133,-36.50094,5,1
10839659,14.981443,-54.988213,5,1
10840252,-11.281003,0.6559626,0,1
10842563,-6.935951,45.60507,5,1
10845673,8.249039,-81.89366,5,1
10846148,-40.053104,29.695997,0,1
10846347,0.76205456,3.5594428,5,1
10847424,4.1905446,-49.15528,12,1
10850395,75.33046,-47.712765,5,1
10850401,13.599945,33.23923,5,1
10850560,-40.594933,84.651886,0,1
10850583,-42.157948,85.11351,9,1
10851556,-24.803041,-66.606186,12,1
10852081,-57.505367,26.911247,0,1
10852096,12.098693,31.830904,8,1
10852456,42.242744,49.736416,12,1
10852623,42.084023,-37.393883,5,1
10852628,49.64526,-52.810024,5,1
10852654,-22.642698,34.680916,0,1
10852692,-59.863297,-35.893795,0,1
10852693,-60.00404,-40.247852,5,1
10853876,54.790516,-63.10218,5,1
10855120,68.884514,24.814005,0,1
10855844,-52.30872,-40.65876,5,1
10859580,-60.35235,26.17701,0,1
10859630,14.922271,55.078503,0,1
10863139,-38.10356,-44.229412,5,1
10865602,-19.198942,-19.569838,5,1
10866420,-41.35392,71.577034,0,1
10866421,-40.81898,72.46076,0,1
10867972,-43.97558,-68.555374,5,1
10868634,67.31934,-48.230556,5,1
10871329,36.80537,-58.602818,12,1
10876442,-0.07294261,6.415811,0,1
10876454,-65.505356,-15.443795,5,1
10876477,-60.031845,-35.794254,5,1
10876541,-45.26622,-51.905354,0,1
10877014,-39.170708,34.877052,0,1
10880728,-32.80082,-68.53044,5,1
10885841,-7.645102,-18.985111,5,1
10886116,-11.559715,37.480984,5,1
10887614,-46.658325,-6.741587,0,1
10890474,-54.28095,74.49885,0,1
10890749,-10.214529,-50.87167,12,1
10896407,-39.916904,33.824215,0,1
10901127,-20.270786,-42.219486,12,1
10904240,-13.702354,47.736195,0,1
10905511,-2.217035,-27.234211,5,1
10910661,59.425117,42.571182,5,1
10912700,-5.2410736,-22.194702,5,1
10915232,-3.6834385,49.64135,5,1
10919591,66.659195,-48.693497,5,1
10922957,11.616715,-61.855606,5,1
10926265,-78.92066,37.322792,0,1
10927985,-77.65008,38.195225,0,1
10928046,31.539434,9.504314,12,1
10928651,-21.942356,63.17215,12,1
10935687,14.729341,-53.560028,5,1
10938494,-19.549084,36.507042,0,1
10941344,-46.27174,66.1256,0,1
10942174,36.126575,-82.87411,5,1
10942176,9.336667,-18.016693,5,1
10942179,17.988976,-53.248447,5,1
10942186,-23.29098,-5.355624,5,1
10942189,12.256631,-55.085915,12,1
10944659,-30.160835,-9.575654,5,1
10947316,12.3212,-61.16314,5,1
10952622,-22.542309,-66.29426,12,1
10954060,-5.999203,23.032675,5,1
10954065,-5.012516,18.232592,5,1
10957847,-69.53039,-11.260076,5,1
10959215,24.321316,63.380062,5,1
10963245,-62.322895,25.474876,0,1
10967148,-27.493439,35.239857,0,1
10968491,78.771286,-11.236817,0,1
10968516,73.84175,-9.163852,0,1
10970925,-43.035984,13.508264,0,1
10971395,57.26288,58.200005,3,1
10971782,-9.600033,-20.239206,5,1
10973677,-75.745865,32.687134,0,1
10974171,-28.07335,44.12586,12,1
10976660,49.327957,-22.922934,12,1
10979421,-57.08935,-3.099355,0,1
10985649,10.300608,8.518188,0,1
10987195,34.447258,44.58063,5,1
10989719,10.067396,-5.26345,12,1
10989721,56.81131,-16.798174,12,1
10994377,-3.4532251,17.869211,5,1
10994834,-50.01305,54.79204,0,1
10997793,-39.42016,80.54982,0,1
10998836,-78.630005,2.1017575,5,1
11000607,-72.509636,-17.131226,5,1
11004298,-60.79815,-38.102585,5,1
11006943,49.731426,-3.849142,5,1
11009053,-32.386646,41.132072,0,1
11010055,-12.419984,54.244442,5,1
11013791,-36.43656,-15.916059,5,1
11014472,-23.738932,-67.486496,5,1
11016267,9.560097,47.81659,5,1
11016269,35.50296,8.657813,0,1
11018690,58.288345,-53.501656,12,1
11019834,51.987057,-19.104269,5,1
11019963,-83.79966,32.946575,0,1
11022100,-53.277405,72.75665,0,1
11027912,-59.29051,-6.4140315,0,1
11030526,-41.25943,55.9358,0,1
11033693,-70.663895,-3.957133,5,1
11034037,-39.834015,15.752843,0,1
11034255,-37.172054,-71.80205,5,1
11034256,-12.019389,-25.806683,5,1
11034257,55.56456,-38.271873,5,1
11034259,-34.564396,-40.47346,5,1
11034260,61.030655,-43.300945,5,1
11034262,54.08548,56.869278,5,1
11034265,95.78412,-21.27422,12,1
11034266,-16.48199,-75.45721,12,1
11034268,34.356853,-50.835777,12,1
11034269,-10.25149,-57.209316,12,1
11034270,-26.456575,-54.19131,12,1
11034271,-14.03783,-44.96997,12,1
11034533,-16.062536,-42.303303,12,1
11034537,10.116789,-32.232117,12,1
11034752,5.2251406,27.28111,5,1
11042238,-74.25567,31.087688,0,1
11044537,-37.302063,54.061222,0,1
11045042,24.931509,62.6693,5,1
11052051,-77.79884,-14.641326,5,1
11056773,-78.119545,3.2366178,5,1
11056786,19.158266,45.257816,0,1
11057794,-10.903296,-33.019466,5,1
11057797,6.0348096,35.680504,5,1
11057817,7.715759,49.009884,5,1
11059259,-32.431057,-9.546326,5,1
11062210,-20.572838,-32.080635,5,1
11062621,-70.395164,-3.772685,5,1
11064491,3.7129376,9.622017,5,1
11067326,-55.025047,9.210986,0,1
11068481,19.795748,45.488632,0,1
11068499,42.202404,-47.747353,5,1
11070717,-55.63769,-15.970956,5,1
11070752,-33.333706,-15.133515,5,1
11074901,-68.886185,25.01737,0,1
11076339,-50.337467,-16.690817,5,1
11077846,73.61951,-9.209694,0,1
11078231,-16.334585,73.2065,5,1
11078240,-11.147593,51.694313,5,1
11078252,-48.931583,-22.382174,1,1
11086778,-4.559242,-17.750742,5,1
11089274,9.700197,47.699455,5,1
11091472,3.361349,54.850365,0,1
11092218,-40.64702,84.92412,0,1
11092608,-41.0232,-54.242393,5,1
11092609,-45.790432,-59.651005,5,1
11092611,-39.187515,-55.040413,5,1
11094504,-82.55423,-18.147831,5,1
11094505,16.634882,60.20537,12,1
11103043,27.745682,21.629148,5,1
11103099,33.594055,44.349224,5,1
11103239,23.021435,-4.5477915,5,1
11106142,-53.06877,-27.921616,5,1
11111547,68.932465,-31.817862,0,1
11111550,-60.93264,-43.12782,5,1
11111599,8.27169,-81.06555,5,1
11114057,-54.19018,-61.974834,12,1
11126272,2.3323972,37.212727,5,1
11127697,-49.796932,15.769962,0,1
11128233,-16.465918,-27.82518,5,1
11128235,4.2532363,-28.681684,5,1
11128239,60.873295,-55.39259,12,1
11128240,3.650727,-35.89071,12,1
11128241,-16.167456,-55.16864,12,1
11128242,44.152607,70.37426,12,1
11128243,-14.868748,-52.353584,12,1
11129082,53.332767,-64.037384,12,1
11129559,-46.65509,23.666319,0,1
11129758,-12.453248,0.8483331,5,1
11129808,-0.54690063,-44.117264,12,1
11130223,-39.89172,15.743176,0,1
11130294,7.406872,2.682508,5,1
11135052,45.300697,-46.84353,5,1
11135126,-45.909668,8.399293,0,1
11136200,3.7468157,-37.331055,5,1
11136379,-42.008408,85.06341,0,1
11136385,-36.7007,84.74847,0,1
11136646,-37.712692,-21.510946,5,1
11144450,73.91054,-8.060058,0,1
11144463,73.856606,-7.277122,0,1
11144545,80.74406,-3.3964763,0,1
11146896,39.348473,-62.842983,5,1
11147908,-68.11405,0.69623125,5,1
11149071,16.514948,-1.2396188,5,1
11149429,-63.39828,-11.126284,5,1
11153621,-8.896949,38.62637,5,1
11155576,55.804474,-34.260323,5,1
11156362,62.86444,-34.006306,12,1
11156363,75.14663,-47.65966,12,1
11156504,-40.091087,-67.11001,5,1
11157124,-41.800903,-15.5453005,5,1
11160584,-4.1255846,59.0391,0,1
11160792,-8.138977,23.740433,5,1
11162751,-46.572468,-54.048416,5,1
11170235,-7.689564,55.245216,12,1
11174097,-66.76072,-28.129736,0,1
11174239,-41.363956,42.686745,0,1
11175632,-13.04829,10.06454,0,1
11177273,23.645027,-5.140004,12,1
11177493,3.4107513,9.344772,5,1
11178326,59.22659,42.424488,5,1
11186249,-74.65822,28.19719,0,1
11188565,-62.16608,11.211481,0,1
11190801,-46.962196,66.94385,0,1
11190903,-54.081295,73.97165,0,1
11191170,-4.2709136,31.978052,5,1
11192556,42.277393,25.820295,12,1
11192828,-4.8125334,32.684673,5,1
11202212,-76.63783,-38.069733,5,1
11204219,-20.568169,-53.4196,12,1
11204588,-49.83915,26.317854,0,1
11205190,-61.126396,23.526094,0,1
11206039,-26.299006,-37.09848,12,1
11206041,19.56423,-35.349224,12,1
11206044,-2.5893006,17.311453,12,1
11206045,12.421411,-55.029747,12,1
11206046,-10.463138,-57.418495,12,1
11206047,-33.60918,-42.6154,12,1
11207870,8.599844,81.556175,5,1
11211648,-26.641272,38.967937,0,1
11213859,-44.88399,57.736183,0,1
11213940,-78.731384,1.951115,5,1
11214189,9.573589,-8.505349,0,1
11215701,-38.39321,23.80023,5,1
11217202,54.48085,-50.65729,5,1
11218242,38.324078,-84.49936,5,1
11218441,-15.340821,52.357903,5,1
11219245,-49.1857,52.87345,0,1
11222403,56.920826,-6.831546,0,1
11229270,-30.657871,29.860071,0,1
11233359,-1.1378806,4.0327225,5,1
11234669,-42.489166,60.093815,0,1
11236092,-15.890777,-41.9277,12,1
11236810,37.625706,-36.861397,5,1
11238092,53.010883,-5.7398787,0,1
11240425,37.464966,27.699495,5,1
11240430,17.028585,-3.6983688,4,1
11240613,-27.213915,82.13457,0,1
11243504,-69.33738,-42.885784,12,1
